	T5161	T54	T55	T64	T65	T74	T75	T84	T85
K00906	-0.150509845407536	0.0228714988651888	0.0103478777585783	0.076579523135509	-0.0896507708704603	-0.0201671986854328	-0.129361008273531	-0.0473761563182687	0.0804123248448334
K00912	-0.576350000262239	0.37908409104021	0.411232905096092	0.515675031088317	-0.348827478677423	-0.14408750006556	-0.288175000131119	-0.020217492848768	0.14408750006556
K00917	-0.0909090909090909	0.336403610740099	-0.0559954721095311	-0.327223824583297	-0.211084372262487	0.0531784091564687	-0.243461082282967	-0.0292661904443058	0.0239122187121631
K00919	-0.576264936657779	-0.240544721283519	0.336403610740099	1.00861250045892	-0.338146547946902	0.0417851427984328	0	-0.259010914864898	5.33771115555717
K00925	0.0173786425618202	0.0771021791938312	0.479244450372403	0.384194373304804	0.209850159012277	0.148730315824221	-0.146732812406436	0.273875067372473	0.344107578022413
K00926	0.642913358530749	0.168280945524386	-0.546111217573915	0.00969016466036379	0.507241715016032	0.20243504269248	0.401766620964578	-5.02574645339223	0.14408750006556
K00927	0.127914944488878	0.0712941233062741	-0.178069711935663	0.548537233024161	-0.337512026606122	1.26845187065713	-0.129082114040969	-0.369035994705101	-0.407899128439384
K00928	7.6581297315829	-0.260828874189264	-0.0441297115609311	-0.324754207985491	-0.391165388358151	-0.160853370168962	0.0359352940595224	-0.338756213633336	-0.0326744492961942
K00929	0.0588870842074953	0.351518040092453	0.150078863609253	-0.0200635137001154	0.0712491240550793	-0.155841708180313	0.060647773459801	-0.193128858252802	0.173511838211435
K00930	1.66644237925908	0.639271499519868	0.373848764389788	5.34985182580155	-0.461319166313885	-0.0679118470854667	0.148814871332888	-0.277409119432843	0.662196755539131
K00931	0.0770906278686319	0.116373447199339	-0.0909090909090909	0.0770906278686319	0.14408750006556	0	-0.0909090909090909	-0.0909090909090909	0
K00936	-0.142799338871364	0.125850972631856	-0.320764756277888	-0.0276369260809181	-0.0451676993462855	-0.354329788570868	-0.261941409409216	-0.114821309621254	-0.201181247575836
K00937	-0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556	0	0	-0.14408750006556	0	0
K00938	-0.0909090909090909	0.116373447199339	0.0770906278686319	-0.0909090909090909	0.14408750006556	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	-0.188217211626491
K00939	0.14408750006556	0.395213907061748	-0.188217211626491	-1.20056462173352	-0.802597443349605	-0.14408750006556	0	-0.14408750006556	-0.14408750006556
K00940	0	-0.0909090909090909	0	0	0.0909090909090909	0	0	-0.0909090909090909	0
K00941	-0.310457954479895	0.0993735822174073	0.101407019765448	-0.0013181426995559	-0.319506652075432	0	-0.225947893379113	0.0377306817526222	0.181818181818182
K00942	0.780792239598387	-0.126185594231763	-0.155744382807553	0.142616141136053	-0.646680523243411	-0.226352066563767	-0.269406738543172	-0.204442239336149	-1.36764772605854
K00943	0.777340616853022	1.44454839532128	0.130439109607666	-0.499259372393607	1.35659755909055	0.760848359017943	0.450383736588345	0.933405609405639	0.526702139897799
K00945	-0.22527702698224	0.016415658694711	0.108093984035456	0.468613973132826	-0.272727272727273	0.0329609163077008	-0.227500030957199	0.0639642724745251	0.0999577885046289
K00946	0.255214083823417	0.14408750006556	0	0.14408750006556	0	0	-0.288175000131119	0.288175000131119	0.14408750006556
K00948	-0.0855551191769484	0.0993735822174075	-0.0467793793481598	-0.0683150148964839	-0.0138184630404591	0.0154477274038466	-0.122772477007649	-0.0138184630404591	-0.0292661904443056
K00949	0.169317861477279	0.0658514143078699	-0.0789777697019771	0.016928982616633	-0.179126685264971	-0.150486529873869	-0.288175000131119	-0.0447139178481523	-0.152551991373876
K00950	-0.14408750006556	0.37908409104021	0	0.14408750006556	-0.0482286106089797	0	-0.14408750006556	-0.14408750006556	0
K00952	0.739235618492875	0.470502113018358	0.373295820324337	0.572577400122442	-0.247800616639754	-0.228441042132086	-0.0321322495454181	-0.291193853633488	0.308407822151634
K00954	0.730653583255607	-0.14402878351258	-0.0889066994245455	0.449867040566651	-0.365182566505762	0.948787197192779	0.0342449843597781	-0.55031067796816	-0.0151499881281319
K00956	-0.140499711073684	0.0221345191035767	0.014064381846003	0.0751346299750605	-0.090808951913246	-0.0258800483332864	-0.126915111411063	-0.0456693028173602	0.0820381041850243
K00957	-0.1393707449279	-0.167420543919053	0.0930495232628462	-0.129572829856615	1.19439139826677	0.00978770309916141	0.461812860912836	0.00365065371826487	-0.150748259483304
K00958	-0.14408750006556	3.28633851796058	0.00514155206757846	0.801465838383774	-0.340609767788393	-0.144087500065559	-0.201884488373982	-0.104918753379196	-0.14408750006556
K00963	0.275280108327705	0.186325503319425	-0.0669968721969278	0.164045024356215	0.408447908866996	0.394766977779111	0.0333231458771366	-0.46078408831554	-0.109239441924514
K00965	-0.288175000131119	0.0525942028692475	-0.15150693329771	-0.10151492112458	0.0531784091564686	-0.0599057347422666	-0.0993735822174075	0.0748771572180231	-0.0531784091564686
K00969	-0.0377306817526222	0.023912218712163	-0.0770906278686319	0.0909090909090909	0.0531784091564687	0.0909090909090909	-0.0909090909090909	0.0377306817526222	0.0909090909090909
K00970	0.355171872328047	0.14408750006556	-0.255214083823419	-0.0329609163077008	-0.0909090909090907	0	-0.288175000131119	0	0.14408750006556
K00971	0	-0.14408750006556	0	-0.14408750006556	0	0	0	-0.14408750006556	0
K00973	-0.429824229579676	-0.430652026777164	-0.154876128918195	-0.14408750006556	0.0643397128670548	-0.00106496182260588	-0.374560975494969	0.264607388897221	-0.236122746995422
K00974	-0.547487983002587	-0.063109477399792	-0.125231513809824	-0.302222421520939	-0.439478777824078	-0.29754745075663	-0.644026869288333	0.138602308617992	0.00664213292633888
K00975	-0.0909090909090909	0.0239122187121631	-0.0213150230579112	0.0909090909090909	-0.272727272727273	-0.18854550740398	-0.157905963106019	-0.0531784091564695	-0.0531784091564683
K00978	-2.08728407540629	-1.32122617106379	-0.607284945318748	1.82515327132873	-1.57228016096885	-0.445046621986886	-1.3826777042656	3.21042716602132	-0.276801878559658
K00979	-0.250612356959622	-0.153498422862813	0.237388111187422	0.497512825786551	-0.748327713934081	-0.506681900526211	-0.550777286303191	-0.084663196447409	0.1798223074692
K00980	8.49955663438435	0.0598095365931904	-0.508891870222794	-1.74720568655471	-0.0274819791854542	-0.493803864061332	0.420676414804409	-0.793910322937247	-0.647999189240176
K00981	0.145716764428947	-0.0784087705681879	0.15123384867432	-0.0414553891213773	-0.128385575587886	0.0881478500869527	-0.164940170680159	0.015237712795919	0.219220567793315
K00982	0.159471260294036	-0.00827579251476025	0.224632112962332	-0.883464283945468	0.643579828283514	0.75091767169594	0.387970788687579	0.234878073503422	0.300734862895811
K00983	-0.782041146904343	0.0753924619567056	-0.0857436510208009	-0.0945421535805254	0.158389963802289	1.09442123473921	0.0796859143550202	0.199801637880026	-0.196779251540737
K00986	0.127952685363871	-0.144087500065559	-0.144087500065559	-0.144087500065559	-0.144087500065559	-0.14408750006556	0.112223140721371	-0.14408750006556	-0.206441264572099
K00989	-0.422168744524975	0.37908409104021	0.288175000131119	0.849077272989511	-0.288175000131119	0.14408750006556	-0.14408750006556	0	0.484900066959392
K00990	-0.752112388739307	0.686085067025104	0.346919435947472	-0.314771652460967	0.00564510191744654	0.634184527205594	-0.465576653595225	0.634418719303901	-0.159119059763309
K00991	-0.310457954479895	0.0818603933135533	0.0909090909090909	0.401367045388986	-0.0467793793481597	-0.0467793793481598	-0.228597561166341	0.023912218712163	0.0909090909090909
K00995	0.285811799355397	-0.125463973560859	0.112621221358762	-0.875093261088317	0.0386446512675241	0.13626908934763	-0.150712852785295	-0.120175281353397	0.261856216749757
K00996	0.00416421908321787	1.21392977580228	0.159970638828858	3.54058483558606	-0.15308358230195	-0.367279060235131	0.19578283860104	-0.840108895808651	-4.76332757607103
K00997	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909	0	0	-0.0909090909090909	-0.0909090909090909	-0.0909090909090909
K00998	0.838491251186593	-0.26331098252884	0.140367967533995	1.54423224763968	0.656255741224891	0.125868771318468	-0.0788157009359823	-0.318411531223837	0.244296899477428
K01000	0.614484855199514	0.120363405834075	-0.164583065795163	0.637281265659912	-0.370152997841508	-0.153459635789569	-0.0762044481821262	0.14408750006556	-0.270077604940044
K01006	0.355171872328047	0.684897053439707	-0.0748275796095735	-0.257784577788927	-0.454980748986277	-0.144087500065559	0	-0.14408750006556	-0.144087500065559
K01007	-0.283637484335029	-0.040817719466541	0.400405027822153	0.401227558145772	0.0664133597939237	0.199696128412389	-0.2806566933213	0.0887430524314413	0.481752217585801
K01008	-0.716531908801338	-2.07827408974958	0.0688335114672012	-0.613074710991607	0.306700186057671	-0.704028362733584	0.288052809399015	-0.398044602500783	-0.672994173610856
K01011	-0.132234597348527	0.0292902832061414	-0.00524424154686833	0.0752900891928408	-0.086268304326656	-0.0146897545852521	-0.124354089200585	-0.0504259123610938	0.0791336702592783
K01012	0.00053098896264184	0.0313972126028273	0.0600900885049766	0.51366605623163	-0.875756513846051	-0.201759224912364	-0.982587947892033	-0.28053476626367	0.177048416373261
K01023	-0.152069775727246	0.0473764420363571	0.0439180456415788	0.132315077131373	-0.158389938623984	-0.0265382003751585	-0.135395634222933	-0.0482419423295052	0.0775851685536492
K01027	-0.528517938545771	-0.0733693988302842	0.118023982446051	-0.263303934113036	-0.334268838118425	0.0947747258950894	0.133627713365177	0.27953185239775	0.0121086084357445
K01034	-0.0576146995075946	0.249671681191662	0.284147209930894	0.25522598962009	0.182280058473706	0.121744528862716	0.119800752282847	0.105796431372608	0.261942305145734
K01035	-0.172043081603314	0.0267038744457531	-0.0255882746202877	0.0578727746770401	-0.109177543488323	-0.0492973973123043	-0.164349628486416	-0.0621758531682685	0.0528509254910629
K01039	-0.734302380742539	-0.00171659055090633	0.0941111483010137	0.797578853616264	0.0713356548780982	-0.875544082134816	-0.207655508007479	-0.12521866464924	-0.0722527321763299
K01040	-0.266953053698314	0.162559012582004	0.482815533580108	-1.69909604264745	0.650184373803883	-0.147631167089609	-0.0402239968291799	-0.213372933472693	-5.04805924341554
K01042	-1.13080262407311	-0.443452502746843	0.82588170751066	-0.369385590516874	-0.341142382330305	0.216953182161014	-0.0496301558164554	-0.360564576086186	0.229490581834869
K01048	1.2615033624259	0.183956169552444	0.174056492811904	0.635693797176422	0.412484288619429	-0.502451881196621	-0.00162285535265448	-1.00891139558077	0.2103801965576
K01051	0.132856193065442	0.368942022231242	-0.267450554217285	0.139089179388736	-0.0737330264656609	-0.0472944036294346	-0.0526432378923409	0.10441926937108	0.0644468965045507
K01055	0.0579428998007371	0.128998411671105	0.15901198015591	0.0683072835454504	0.0827950495294048	0.119633806974459	0.079015759719973	0.0934350406094308	0.0454057984172681
K01056	0.212577955488581	0.0825784370237419	0.0804363829130727	0.244153113274625	-0.332697616516633	0.432161305165496	0.124799131122922	-0.0763914952151156	0.0419338441651353
K01057	0.130137117146065	-0.0322016591395427	-0.62774847578377	-0.538086447770874	-0.184063083610132	0.0115855503102386	0.301584101235627	0.00939262381768331	-0.153947858978742
K01058	-0.148839735614373	0.0235806154778124	0.00955488417404253	0.0766666229163355	-0.0939460091707677	-0.0212609010681917	-0.130754249405252	-0.0441472731992224	0.0782291803315228
K01060	-0.181818181818182	0.205730400530345	-0.0531784091564687	0.089590948209535	-0.0377306817526222	0.023912218712163	-0.325905681883741	0.0084644913083164	-0.0531784091564687
K01069	0	0	0	0	0	0	0	0	0
K01070	-0.380029521920017	-0.144087500065559	0.142637788227499	0.141780420443414	0.147292793869266	-0.149813488497441	0.292731963416115	-0.14571339809395	-0.141543300338387
K01071	-0.528719721414636	0.561990694828033	0	-0.432860831958059	-0.32590568188374	-0.14408750006556	-0.432262500196679	0.37908409104021	0.288175000131119
K01077	-0.181836939898963	-0.176178883929352	0.0640538713388704	0.241609035251	-0.356022822828618	-0.0969441556498774	-0.260981223384264	-0.187533920921478	0.022226941071629
K01079	-0.0669968721969278	0.14408750006556	0	0.14408750006556	0	0	0	0	0.14408750006556
K01081	0	0.14408750006556	-0.14408750006556	-0.0263187833813627	-0.14408750006556	0	0	-0.14408750006556	0
K01082	0.355171872328047	-0.14408750006556	0	-0.144087500065559	0	0	0	0	0
K01085	0.30696665487059	-0.020217492848768	0.336403610740099	2.47104808472643	-0.288175000131119	0.138990845398892	0	-0.288175000131119	0.14408750006556
K01089	-0.533573588744783	-0.148840086057663	-0.0728700777003543	0.259979920375802	0.164649416217193	0.180102926927969	0.108855349271353	0.2328232255373	-0.0915307651779823
K01090	0.245120328151714	1.4041536780438	0.197049969624858	-0.0717833833819312	1.59066479564859	0.0560610327680449	0.0669968721969279	0	-0.0239122187121628
K01091	-0.201284073213895	0.089590948209535	0.183447446181569	0.210063968838646	-0.14408750006556	0.0239122187121631	-0.0909090909090909	-0.0909090909090909	0.181818181818182
K01092	0.0447459418001187	0.596302078617917	-0.0751212003274086	-0.443717762461416	0.199268300706574	-0.0428640409943519	-0.51772933946413	0.397047695155732	-0.0141926547197525
K01095	0	0	0	0	0	0	0	0	0
K01096	-0.081186530322694	-0.39256510117846	-0.132546325223439	0.81001739611847	0.204160695549099	0.159399206665161	0.0659004015465889	-0.410492914879984	0.227211623715408
K01101	-0.112071230374769	0.0770906278686319	0.0606749691739207	0.0770906278686319	0	-0.139347716125998	-0.211084372262487	0.0616429004647853	-0.0909090909090909
K01104	-0.349817900595905	0.0393599461160097	0.021277758078366	0.0127980596166178	-0.106356818312937	0.0531784091564687	-0.14408750006556	-0.0252303614117192	0.0531784091564687
K01113	0.065119032325072	0.78449215094947	0.159137196472212	0.211708291360271	-0.200767259157771	0.133673455585169	0.277052052352128	-0.174619923111404	0.193578135931925
K01118	0.355171872328047	-0.14408750006556	-0.144087500065559	-0.144087500065559	0	0	0	0	0
K01119	-0.14408750006556	0.14408750006556	0.458581283578038	0.777340616853022	0	0	0	-0.14408750006556	0
K01126	0.14408750006556	0.0669968721969278	-0.484900066959403	-0.682229720578616	-0.164304992914328	0	0.14408750006556	-0.020217492848768	0.14408750006556
K01129	0.11525111886827	-0.14408750006556	-0.00360088766431394	-0.144087500065559	-0.14408750006556	-0.14408750006556	-0.00160598857232456	0	-0.144087500065559
K01130	-0.480449983269164	0.479461045911298	0.348439664359183	0.406125619995289	-0.130737138347757	0.0676102957025842	0.217171149600816	-0.260397940527228	0.169103287593023
K01139	0	0	0	0	0	0	0	0	0
K01141	0.247464512021699	-0.482714950957598	0.298525699225185	1.04576728432347	0.234175870482365	0.186640547880374	0.097857475137618	-0.469629340162967	0.151733506261445
K01142	-0.0736296898709717	0.0711127193121057	0.280497247414355	0.168600178230126	0.314364184594203	0.238242974864055	-0.000177248596935959	0.599069083484779	0.274481030782615
K01144	0.151758979324135	-1.30855649962931	0.0797377774060864	-0.346192985342626	-0.246329165761503	-0.14408750006556	0.217277024298829	0.212482795049763	0.0509699624926557
K01147	-1.15667770925476	0.496260795478226	0.319677193839655	-0.521252107346238	-0.0882537479625361	-0.049302778674166	-0.76381912462485	0.562525267108614	0.226522394291703
K01151	1.78141612219944	-0.75893045713431	0.449789706739855	-0.204746873774264	0.644384341818954	-0.143888065231215	0.16323997368402	-0.580657261659002	-0.340772376625816
K01153	-0.0909090909090909	0.023912218712163	0.14408750006556	-0.0097195639924101	0.0770906278686319	-0.0909090909090909	-0.0909090909090909	0	0
K01154	-0.122431091103962	-0.14408750006556	0.14408750006556	-0.144087500065559	0	-0.144087500065559	0.000703240798145867	-0.14408750006556	-0.144087500065559
K01155	0.133322877996983	0.0221009542859824	-0.208721171486765	0.261066001674849	-0.178707662242008	-0.00264966778722873	-0.211084372262487	0.0292661904443056	0.0798474039465225
K01156	-0.256371319141405	0.401810211028879	0.712468781456387	0.312208222569516	0.238229279048701	-0.0498504448432548	-0.0842732673904236	0.134034817749571	0.0207887478879304
K01159	-0.588462482320331	-0.0909090909090907	0.14408750006556	1.97970302870406	-0.461918691474717	-0.191042699931292	0.0506112034427563	-0.0976419499559743	-0.0138330754960059
K01160	0	0	0	0	0	0	0	0	0
K01163	0.0673506938030934	0.619747970618693	0.154929670527239	2.80713198524733	-0.307740211657417	0.113952799153478	0.33580519246287	0.131518571997859	-0.522471768912384
K01166	1.98820829681566	-0.433012472593642	0.218564880498081	1.81045735820078	0.586077376871913	0.274842304013992	0.0678771245914847	-0.256582853074405	0.313575804657501
K01173	-0.25253225343311	-0.700408651187068	-0.310106584353019	0.906029909135833	-0.477266284150174	0.0240499924105577	-0.255430781541161	-0.424120278438174	0.122029180034908
K01174	-0.14408750006556	0.184249622166179	-0.316072537986279	-0.137511093644174	-0.542529495709986	-0.036901464482754	-0.0932684268796787	-0.144087500065559	-0.131969566060426
K01175	-0.401919502550676	0.294686102280506	0.087032858876572	0.542088000821382	0.274594966301658	-0.0357416671378701	0.28166985528263	0.0220276615695309	0.130591789386842
K01176	-0.14408750006556	0.336403610740099	-0.00937213572400934	0.446080963237138	0	0	-0.14408750006556	-0.14408750006556	0.14408750006556
K01179	0.432150571239277	-0.537391642988068	-0.0703906717882299	-0.478702707784951	-0.495099364650174	-0.585151099280448	-0.921781546179458	-1.32707706491991	-0.767960188729117
K01182	-0.0335667099696111	0.069726613688258	0.411232905096092	-0.344408029954084	0.509661182451506	0.349847882101264	0.323023058272165	-0.382885925194267	0.221178127934192
K01185	0.0277001640112751	0.0112406631208615	-0.496901087829857	-0.526852238734068	-0.564889942571824	0.0958072890083272	-0.296847505135979	-0.418056268563713	0.227652825228541
K01186	0	0	0	0	0	0	0	0	0
K01187	0.646010070282697	0.0182788888842063	0.144742415179155	0.538750334785942	-0.557169237546861	0.117217457987492	0.150267054568199	-0.923534510533533	0.0448361333094092
K01190	-0.411232905096093	0.14408750006556	0.32113591643882	0.566256244590534	-0.14408750006556	-0.14408750006556	-0.14408750006556	-8.87136022733829	0.288175000131119
K01191	-0.150296501133526	0.0259376169499448	0.00824184861533245	0.0726317003543567	-0.0905811380300295	-0.0208797381764621	-0.130121746565566	-0.0450857548610166	0.0800637223481809
K01193	-0.0616429004647853	-0.0282982591534411	0.0531784091564683	-0.0377306817526222	0.00846449130831656	0.0292661904443056	-0.0377306817526222	-0.173353690509865	0.0770906278686319
K01194	-0.32304481232992	0.0577449409476006	0.355829078976832	0.377284924403749	0.0925162919033075	0.149644998452126	0.0819151493597681	-0.216082860966971	-0.159645833937469
K01198	-0.354444888610766	0.313175680403062	0.000374075799832305	-0.0241933877154385	-0.0131136102050384	0.0228733502206515	-0.211335871983511	0.262105522472929	-0.134521246737198
K01200	-1.0490896431461	0.676048363711136	-0.362872299022687	-0.721297257548873	0.367872494786923	-1.39769432940291	0.456174756157681	0.398607390054767	-0.117215177091464
K01201	-0.390818215566054	0.127059910245239	-0.147575047549106	0.886453120766748	-0.329998456409831	-0.0991406013948044	-0.168888914201239	-0.24190130941871	0.0229124348627937
K01206	0.14408750006556	-0.00270430394491409	-0.14408750006556	0.0770906278686319	-0.188217211626491	0.0592796996890628	-0.221178127934192	0.0692582057095668	0.0770906278686319
K01207	-0.200568035105906	-0.882706702238423	-0.164171888606046	1.07653407689119	-1.14485776961859	0.0377750191969526	-0.432773871616834	-0.177529087031487	0.273580048489471
K01209	0.068862159451251	-0.0401930635235065	0.170033627093086	0.136272731135013	-0.0587438002826239	-0.0288696300788296	-0.21862916987303	0.113045976511866	0.0474315123568048
K01215	-0.106356818312937	0.193945375037927	-0.117227874290453	-0.154391270345191	0.012500320340903	0.0215490179364408	-0.175716891285588	0.190282673126498	-0.00639902980830892
K01218	-0.14793638026664	0.0305292382413608	0.0102300932286729	0.114212831995603	-0.105803094019497	-0.0213654565854875	-0.130063385145453	-0.0512809421245451	0.0836179302227513
K01220	-0.310457954479895	0.17849764763408	0.0224132984586565	-0.177992367393523	-0.264262781418956	0.0531784091564687	-0.272727272727273	-0.0669968721969278	0.0239122187121631
K01222	-0.137232184585368	0.0278949158667998	0.0114015407842536	0.0510979556277721	-0.0792510990621176	-0.0241219529837606	-0.131568582775111	-0.0422596577844623	-0.117265653728678
K01223	0.0447139178481522	0.172769484222644	-0.0594463504035133	-0.120688605275319	-0.0595774389647777	0.152551991373876	-0.0824445996007743	-0.157905963106019	-0.020217492848768
K01224	-0.526239874738709	-0.218933831502452	-0.3048232844709	0.187532551787567	0.0878284163628587	-0.13645290224921	-0.209138883195986	0.268921344259226	-0.289954658163732
K01226	-0.0909090909090909	0.0344101475685208	-0.0377306817526222	0.0765773039467098	0.0669968721969276	0.0909090909090909	-0.181818181818182	0.0531784091564687	0.0154477274038466
K01227	1.39815229563672	-0.292781628625444	0.224507365357384	2.80512270854571	0.597644649205646	-0.448056114212438	-0.155040402568917	-0.635227523167445	-4.70619664059279
K01232	-0.619765064748485	0.87738819777448	0.702991623112226	1.31126996333042	-1.01592004253272	-0.0680716713219279	0.0703962930919611	-0.580786898918054	-0.91490043697225
K01236	0.0770195447577296	-0.0193077754172987	-0.00192774389071815	-0.0138443779462921	-0.0255390902383542	0.00517699582950535	-0.0382256608539968	-0.118640708612616	0.104236415036868
K01239	-0.113724437583845	0.072480123398191	0.0423984039135619	0.0907645271744616	-0.0752073644691507	0.01711922149591	-0.0551066950664947	-0.0556099748393906	-0.120407677065569
K01243	1.4718232334542	0.0645903075277285	0.989086077150638	-0.255214083823419	-0.0471430868481967	-0.0621356386905137	-0.802667122685485	-0.255214083823419	-0.383409414956461
K01246	-0.172300238303028	0.466940363598781	0.0669968721969278	-0.255214083823419	0.335312561433678	-0.0836257362699513	1.37265816750265	0.651811363767483	0.120175281353397
K01251	-0.14365993823946	0.113149019435804	-0.077365812806643	0.255336935783535	-0.235619430693516	0.00168514604283423	-0.0575083220623698	-0.0879903936310355	0.091970048064992
K01252	-0.303442694432398	0.0261505778387055	0.352082896408887	-1.13091284375194	0.476970392653312	1.05246194636958	0.239360715784726	0.11482279021112	0.433862871846802
K01255	0	-0.14408750006556	0	0	0	0	0	0	0
K01258	0.0478244374243262	-0.072009740759879	-0.0770906278686319	0.0347460097101338	-0.264262781418956	-0.325905681883741	-0.28177597032281	-0.0531784091564687	-0.0531784091564687
K01259	0.228702338497223	0.12709262089758	0.00917051939733359	0.0719316879273338	-0.0877091411894801	-0.0305442781826835	-0.235246312775793	0.0949461388115829	0.027184350832214
K01261	-0.14408750006556	0.37908409104021	0	0.14408750006556	-0.0482286106089797	0	-0.14408750006556	-0.14408750006556	0
K01262	-0.0263187833813622	-0.6591739553211	0.473072879236374	0.643676790255051	-0.0102993108053356	-0.0406780888155656	-0.52462082236659	-0.14408750006556	-0.120882313225371
K01265	0.798440848333195	0.297094098808378	0.0519621337199961	0.244077568682246	-0.0219098272276178	0.117768716684197	0.937225123076464	-0.0228912674063434	-0.349692482084815
K01267	1.80146991471684	-0.317248972162378	0.599484864300787	0.286583904513771	0.162569270953961	0.417107809004676	0.311042160767116	-0.188217211626491	0.166954660701556
K01269	-0.736264787447561	-0.354730711165306	-0.271813312529448	0.568267742687862	-0.687857318780608	-0.58343244152326	-0.426598378419776	-0.272901840085526	-0.438831809327446
K01270	0.192689090131567	-0.5697078673359	-0.14408750006556	0.0713873773824535	-0.355171872328047	-0.00937213572400934	0	-0.0909090909090907	0.14408750006556
K01271	-0.181818181818182	-0.0467793793481598	-0.10472755394955	-0.238317125158752	-0.0909090909090909	-0.286545735767732	-0.234996590974651	0.0909090909090909	0.0138184630404591
K01273	1.38372433086531	-1.05075581886015	-0.00841958589223585	-0.91019644630185	-0.425057381596767	-0.342637407353618	0.0105043683857612	-0.860554300953138	0.187689262441769
K01274	-0.0531784091564687	0.193945375037927	-0.0138184630404591	-0.125125079900885	0.128639772661713	-0.117290944305915	-0.135412994149316	0.0525942028692472	-0.034005974383867
K01277	0.0498215498575579	0.0895759294404179	-0.376774685300749	-0.860145128298045	-0.031309476697875	-0.027350082155055	-0.0959643039010807	0.1129563536332	0.0314355663670376
K01278	0	-0.14408750006556	0.0476754765897063	-0.14408750006556	-0.100932191906557	0	0.14408750006556	0	0
K01281	-0.148137539144926	0.0231864507187438	0.0095891390802165	0.0735829702529142	-0.0916445927888241	-0.0206560245805841	-0.128862668988447	-0.0471899457248955	0.0802229519007883
K01284	1.97973442491439	-1.14830018294984	0.181755621506276	0.379011206817331	-1.62030539100993	0.00583190155584519	-0.0150107962726593	0.207751608517786	0.132454418017399
K01286	0.355171872328047	0.144087500065559	0.14408750006556	-0.817493053307138	-0.14408750006556	-0.14408750006556	0.0770906278686319	-0.288175000131119	0
K01295	-0.147782559192247	0.0241692830645781	0.00921391009641294	0.0743727213962315	-0.0922464554171825	-0.0210297936045875	-0.129642663519675	-0.0474196263977611	0.0795124080856049
K01297	0.0616715274632485	0.188805301855224	0.177220492654725	0.210838029342523	-0.0811617173796949	0.119649262844387	0.0732142043220392	0.149659731808838	0.194172969407241
K01299	-0.146838470690341	0.0246008151720674	0.0101821974373702	0.0735333913898176	-0.0912036138659851	-0.0210877581098804	-0.1283751516974	-0.0474662669916564	0.0804538777439451
K01304	-0.181818181818182	0.0344101475685208	0.00639902980830892	0.188801417913712	0.0482286106089797	-0.0377306817526222	-0.0683702260505833	0.0531784091564687	0.0531784091564687
K01305	-0.426849852668119	-0.667569076311768	-0.478363893695822	0.220252402707829	-1.94073995883248	-0.956728207581266	-0.946683137691715	-0.138258915920053	0.239346452973982
K01322	-0.160924358081251	-0.219659109456204	0.259380691343877	0.347437469220514	-0.876286808400868	0.0236992512067244	-1.13376041211746	0.390564780341949	0.272652629818963
K01342	0.0330484989332912	-0.778065716425811	0.188119185382966	-0.804967935967678	0.106861264998452	0.242310396115875	0.0969940701164227	0.0521966531774415	0.282128598444898
K01354	-0.0799609081462733	0.0100937556717041	-0.0770906278686319	0.201253498831745	-0.14408750006556	0.244045288570188	0.0391485776663512	-0.0427997942846448	0
K01356	-0.0357772822943631	0.939307877136777	-0.710239425137092	0.101663252821738	0.648301839894122	0.355777109255345	0.555562400001343	-0.261054176459991	0.332770147459689
K01358	0.173353690509865	0.0205916845280618	0	0.0344101475685208	0.00294740706294324	0	0	0	0.14408750006556
K01361	0.607495505406164	-0.0742528347324348	-0.0177813713369717	-0.0521325285728277	0.492632703430876	0.333167614742377	0.904773389711335	0.0164722353414836	-0.149069887604049
K01364	-0.144087500065559	0.458581283578042	-0.0303152289782828	-0.144087500065559	-0.144087500065559	0	-0.286079997908368	-0.144087500065559	-0.144087500065559
K01372	-0.167999718777723	0.15757766732853	-0.00904869759553764	0.0693600729726503	-0.128639772661713	-0.135623008757243	-0.14408750006556	-0.120175281353397	0.00846449130831656
K01390	-0.156005548471099	0.0257037171294295	-0.00101686065242293	0.0563769888297033	-0.0812456343186754	-0.031160090159756	-0.132635556696185	-0.0363502032623137	0.0684788252750592
K01409	-0.0131802949772758	0.0238142628603217	-0.0334702230407709	0.455817519875461	-0.263790332420449	0.0927766282624972	0.106268298937993	-0.0537944119746166	0.0665945745015474
K01414	0	0	0	0	0	0	0	0	0
K01419	0.407520732009233	-0.375355215484568	0.381699758816236	0.966200805991012	0.783845576283078	-0.186170075365174	0.580513309970204	-0.389003081297525	0.416579112732227
K01421	-0.14408750006556	-0.14408750006556	-0.14408750006556	-0.14408750006556	0.14408750006556	-0.14408750006556	-0.14408750006556	0	-0.14408750006556
K01424	0	0	0	-0.14408750006556	0.14408750006556	0	0	0	0
K01425	0.172746568893471	-0.050370276998772	-0.636310281001403	0.108154359694393	-0.604658180915135	0.490532557760186	-0.0982103884042661	-0.605527563314468	0.191246120433507
K01426	0.0619895111633413	0.190475406313308	0.18192653915894	0.185668270921651	-0.0825928011444487	-0.0185199571268106	0.0716620568642942	0.148900909559473	0.0355590638910115
