samples	PC1	PC2	PC3
139428.14341.S186	-0.0372547378711987	-0.0143837540898991	-0.0415292268776027
139428.14341.S187	-0.0362453404742057	-0.0368841154589363	0.000331889483494664
139428.14341.S188	-0.0299735276079376	-0.0222929436178401	-0.0389517642975389
139428.14341.S189	0.0241128762355392	-0.0267636420183718	-0.0464163202506071
139428.14341.S19	-0.00111839261728555	0.0166989312018276	-0.0219852534450973
139428.14341.S190	0.0637400386601885	-0.00997427412933024	0.0169363333576527
139428.14341.S191	0.0243021714323113	-0.0286975747783874	0.00552567878062269
139428.14341.S192	0.0548808702642609	-0.0129367347723138	-0.000493266754392013
139428.14341.S193	0.034979217742692	-0.0309439321332558	-0.0350341890950633
139428.14341.S194	0.0283067806195671	-0.0129953302032723	-0.0506745345261969
139428.14341.S195	0.00219300269361201	-0.0400268334660464	-0.0343532538948383
139428.14341.S196	0.0200524047726287	0.0101253903215737	-0.00890059076448973
139428.14341.S197	-0.0231809422690527	-0.00559449333283344	0.0389114265966908
139428.14341.S198	0.0198812306658139	-0.00279053117812554	-0.00645012285371581
139428.14341.S199	0.0165448826124014	-0.0407271984455575	-0.0323060362720689
139428.14341.S2	-0.00868237084566128	-0.023519084921722	-0.0135434027843853
139428.14341.S20	-0.0399449881580981	0.044219311674161	-0.0303943248617336
139428.14341.S200	0.0413075017561393	-0.0185918317997695	-0.0429338797476604
139428.14341.S201	0.0159294999649722	-0.0336655504900765	-0.0461059675604229
139428.14341.S202	0.0545341313507626	-0.00945250325085656	0.0056318683672632
139428.14341.S203	-0.0130499139734875	-0.0460339560435712	-0.0249244567627269
139428.14341.S204	-0.0150998809586196	-0.0284209283045087	-0.047962497371031
139428.14341.S205	0.0620949859852965	-0.0315069797376197	-0.0034838491612905
139428.14341.S206	0.0079541776267779	-0.0073737836419741	-0.0117054276259019
139428.14341.S207	0.0537013489867926	-0.00956602145506772	-0.00223282070786337
139428.14341.S208	0.00106868052912249	-0.0134649831080184	-0.0348137338169576
139428.14341.S21	0.0103779587225789	0.00268652200379156	-0.013234751039804
139428.14341.S211	0.0182046386767867	-0.0196929252058644	-0.0176482207901418
139428.14341.S212	0.0193558570073397	0.00356495474701156	-0.0194123778412853
139428.14341.S213	0.0130503192382046	-0.0155677115554171	-0.0118558569356727
139428.14341.S214	0.00402593648724033	-0.0033406235089214	0.0274389248916886
139428.14341.S215	0.000206984676455226	-0.00277172692243474	0.0373435123103296
139428.14341.S216	0.0335968207117203	0.0083335091831258	-0.0045368838519388
139428.14341.S217	-0.00567165554734557	0.00617684174195436	0.0298164697054592
139428.14341.S218	0.0465485622847721	0.00926020204693156	-0.0171732117008953
139428.14341.S219	-0.0032198517646967	0.0161554290935832	-0.0149247598325732
139428.14341.S22	0.00105830309563832	0.0179556478521581	-0.032334916127855
139428.14341.S220	0.0359307228667959	0.00863913790432015	-0.0322568385912197
139428.14341.S221	0.00960827134341094	-0.0107470476239074	0.00388389875510591
139428.14341.S222	0.00298324781037926	-0.00972600901204393	-0.0439126788155392
139428.14341.S223	0.0214082267375487	-0.0165434449098478	-0.00537260301702222
139428.14341.S224	0.0333760571737061	0.0156652191986009	0.00698438598857385
139428.14341.S225	-0.0188939676705606	-0.0189525483595537	0.00490824901039956
139428.14341.S226	0.0255649435780153	-0.00649883094756126	-0.00556889258773641
139428.14341.S227	-0.0331816602369656	0.0107279341146555	0.00166110409811523
139428.14341.S228	0.0118847601094609	0.00322217675983126	-0.0149034801310755
139428.14341.S229	-0.0450794664127644	-0.00547160933699225	-0.0105192434037564
139428.14341.S23	-0.0103350315515784	-0.0274257562466069	0.0145921654407215
139428.14341.S230	-0.0255830063356312	0.0111808090027449	-0.0161723672104446
139428.14341.S231	0.0152335473517913	-0.00586688701483014	-0.0170993747809772
139428.14341.S232	-0.0183595380285524	-0.0167282732705627	-0.0430334410590719
139428.14341.S233	0.0389384359108017	-0.00303510505933558	-0.0145356407583688
139428.14341.S234	0.00229872737765602	-0.0281996813534882	-0.0165211857591789
139428.14341.S235	0.0379074870267125	0.0220326687148436	-0.00515764359187198
139428.14341.S236	-0.000675986995293333	-0.0485580374595861	-0.0496872577920022
139428.14341.S237	0.0408127858738647	0.0119502651327003	0.0204214786276673
139428.14341.S238	0.010402971734291	-0.0271996955786806	-0.0393798154758788
139428.14341.S239	0.0332483345584255	0.0242013018332	0.012736881357625
139428.14341.S24	-8.61969829811123e-05	-0.0129038901650779	0.00934536933786698
139428.14341.S240	0.000559323458182529	-0.0253870831853845	-0.0187980614241951
139428.14341.S241	0.024970125512566	0.0326070674189716	-0.0274582053701261
139428.14341.S242	0.0225408179783431	-0.0165083540229874	-0.0303530566502236
139428.14341.S243	0.0542216534134995	0.0153788839835508	0.0369325063589419
139428.14341.S244	0.0391716637317477	-0.00531398933207541	0.0156253666221731
139428.14341.S245	0.0563661513614214	0.028012998965942	0.05437898652438
139428.14341.S246	0.0492312081873285	-0.00271858117675032	0.0163966297507837
139428.14341.S247	0.0574524182924182	0.00788501887247981	0.023348089411766
139428.14341.S248	0.0725274220376813	0.00895770489615739	0.0136800737069828
139428.14341.S249	-0.0015117478415718	0.00368317329335346	-0.00114296468569305
139428.14341.S25	0.0065617010249172	0.0166025321250038	0.01227073452327
139428.14341.S250	0.0559354463675637	0.00212192614096479	-0.0015746866118766
139428.14341.S253	0.0582435226752986	-0.0342573633528671	0.043175085699024
139428.14341.S254	0.0556957998444187	-0.0311327399122605	-0.0280888273579456
139428.14341.S255	-0.00375159217973296	-0.0199719170860507	-0.00511728966239647
139428.14341.S256	0.043088471290842	-0.0279517778226273	-0.00871669330655575
139428.14341.S257	-0.0135002905373431	-0.0296485486324459	-0.0435697214825637
139428.14341.S258	0.0292541005662311	-0.070139107849031	-0.0411510506504133
139428.14341.S259	-0.0368626940553187	-0.0432829671165595	-0.0518176970966277
139428.14341.S26	0.0169010286204637	0.0122575503798155	0.0106306059875197
139428.14341.S260	0.0295274766998038	-0.0552282799078576	0.0094207601867819
139428.14341.S261	-0.0327452476537144	-0.0583522651083239	-0.048117660163595
139428.14341.S262	-0.0239908439961025	-0.065341642786259	-0.0206068062286925
139428.14341.S263	0.0511873690157686	-0.0317259181717324	0.0216269281927415
139428.14341.S264	0.074072384120189	-0.0469763488731199	0.0123509308132499
139428.14341.S265	0.050335310466448	-0.0360832046489503	-0.0321877140418754
139428.14341.S266	0.0578960887433269	-0.0222943420348546	-0.0171118991978173
139428.14341.S267	0.0296285705986418	-0.0654301687266355	-0.00673890685668095
139428.14341.S268	0.0367545455974291	-0.0552330857199163	-0.00352743537731329
139428.14341.S269	-0.0198946170097312	-0.0581790286257346	-0.0416687454578198
139428.14341.S27	-0.0173753558189428	0.00361761765322422	-0.0196752732381774
139428.14341.S270	-0.00182957143907925	-0.0423996967476351	0.0013350986304819
139428.14341.S271	-0.0360547170545945	-0.0597554138672099	-0.0320120177027025
139428.14341.S272	0.0166374230598574	-0.0393991304794332	-0.0320894691098814
139428.14341.S273	0.0364815612864562	-0.0504537324899344	-0.0380356414986518
139428.14341.S274	0.0464983725525857	-0.0496413075653248	-0.0352464351711395
139428.14341.S275	0.0218464342865998	-0.0463997699889416	-0.0628129129808861
139428.14341.S276	0.0601769422848746	-0.0252117994364019	-0.0242669187992246
139428.14341.S277	0.0436668348769072	-0.04536291954082	-0.0150815074589626
139428.14341.S278	0.0294792091779236	-0.0307549418084814	-0.03874662619989
139428.14341.S279	-0.0143862962704201	-0.058487527429051	-0.0210977139566723
139428.14341.S28	-0.0191680457546651	0.00663084125745165	0.030712677561082
139428.14341.S280	0.0289578702670814	-0.0375079092354411	-0.0122455658783699
139428.14341.S281	0.0119038141923212	-0.0484215400932285	-0.0254135712073687
139428.14341.S282	0.0431984514158741	-0.0221828031824954	-0.011204394110952
139428.14341.S283	0.0141817672427946	-0.0528342057675254	-0.0484623856879939
139428.14341.S284	0.0491867744425213	-0.0262556763262679	-0.041046753297034
139428.14341.S285	-0.00220716229293556	-0.0239250704348013	0.00833812848409254
139428.14341.S286	0.0315868270566351	-0.0472045511040769	-0.0166403963753593
139428.14341.S287	0.00643025809053125	-0.0635298085189668	-0.0167805259562113
139428.14341.S288	0.0729649960083638	-0.0256538302320407	0.0142967388107325
139428.14341.S289	-0.00229831153030469	-0.032566199864712	-0.00668288294192894
139428.14341.S29	-0.0196330992121061	-0.00450893309165264	0.00780425223911134
139428.14341.S290	0.05462980041419	-0.0497949495128813	-0.046399594337001
139428.14341.S291	-0.0272696619724288	-0.0511133060230151	-0.0610295952464462
139428.14341.S292	0.0305594377546069	-0.00370886763901425	-0.0637425169880557
139428.14341.S295	-0.000820661256142995	-0.0192278712321753	-0.0681886051251259
139428.14341.S296	0.0551344205720138	-0.0195011156773313	-0.0249482542015098
139428.14341.S297	0.022462134106346	-0.01257825266075	0.01204748035784
139428.14341.S298	0.0419119125220462	-0.000345119450631849	-0.0437134661748574
139428.14341.S299	0.0625412120061775	-0.0129466621617281	-0.0288030196574169
139428.14341.S3	-0.00270485075746546	0.0379805218107229	0.0742088293988838
139428.14341.S30	-0.0275304910867171	0.0147211656153114	-0.0193748571135789
139428.14341.S300	-0.00584712877628053	-0.0338428686607124	-0.0752094167038819
139428.14341.S301	0.0293014006350007	-0.00463821777144932	-0.0736995078089212
139428.14341.S302	0.0076131957312828	0.00945531652090317	-0.0442589341044537
139428.14341.S303	-0.0140815064879968	0.0126548230289128	-0.0244586369487354
139428.14341.S304	-0.00655627232405251	-0.00421705145230914	-0.0349440801369014
139428.14341.S305	0.0319668414025061	-0.0112667453730908	0.0323194184854248
139428.14341.S306	0.0784701481662413	0.00404496488462225	0.0213072867733847
139428.14341.S307	0.022967860038541	-0.00858316577062701	-0.00206051481289979
139428.14341.S308	0.0708716409482952	0.0298489434091048	0.0347795702596103
139428.14341.S309	0.0671592410176099	0.0134324800922861	-0.0178310909442112
139428.14341.S31	-0.00236591206673378	0.0278256913677569	-0.0157271604860193
139428.14341.S310	0.0347710422907401	0.0265616583242792	-0.0320716895058841
139428.14341.S311	0.0813252125455406	0.00422351125352257	-0.00181736770100039
139428.14341.S312	0.00593158728031334	0.0152282152028963	-0.0382908912477217
139428.14341.S313	0.0295722947078989	0.0133918028573282	-0.0404536008271143
139428.14341.S314	-0.0375416678351841	0.0376618142277502	-0.0612306172557274
139428.14341.S315	0.0748944606123345	0.0214646562032157	0.0340059471037134
139428.14341.S316	0.0399428110640465	0.00256943019200344	-0.0850473555854068
139428.14341.S317	0.0563475585583853	0.00688744619250067	-0.0493542569991261
139428.14341.S318	0.0396358109367753	0.0258108806089325	-0.0483030204189375
139428.14341.S319	0.0576942268452356	-0.000661987732685158	-0.0650742472469565
139428.14341.S32	0.0368357253255585	0.052065457641224	0.0309738454072563
139428.14341.S320	0.0205303156346452	0.0524057115383925	-0.0181440068146672
139428.14341.S321	0.0772694027691439	0.0249704556962566	0.0268025499874937
139428.14341.S322	0.0588111256002522	0.0420307252977744	0.00118444005795446
139428.14341.S323	0.0611909572595514	0.0207660195345911	-0.00326137039129127
139428.14341.S324	0.0166457021599038	0.0453500432976612	-0.0247392547903627
139428.14341.S325	0.0765303262125572	0.00880576249275263	0.0171047992524745
139428.14341.S326	0.0635722811360687	0.0168995200786961	-0.02844421137122
139428.14341.S327	0.0587907346635004	0.000917741197978274	-0.0272004442398326
139428.14341.S328	0.0288917340885978	0.0298603659542597	-0.0580231724139428
139428.14341.S329	0.0763034222493948	0.0220041979482095	-0.0145902509511279
139428.14341.S33	-0.0171380373001524	0.0399224244455205	-0.00296508163687098
139428.14341.S330	0.0417751397103441	0.0306335818715556	-0.0440078543061488
139428.14341.S331	0.0510392645354877	0.0168225814708774	-0.0347034926312474
139428.14341.S332	0.0739865007085489	0.0365338919874345	0.0385695260944683
139428.14341.S333	0.0206603362779101	0.00222237754912963	-0.0656742219135378
139428.14341.S334	0.0586482059184694	0.0371871217270071	0.0259634965242618
139428.14341.S337	0.0641166520007681	0.00776542217266835	0.019837736335361
139428.14341.S338	0.0385154512519174	0.0309312477327403	-0.0317611108482461
139428.14341.S339	0.0588417624522133	-0.00326885298631212	-0.0163662550194939
139428.14341.S34	-0.00381084438524794	0.0263757806364712	-0.0166444234854663
139428.14341.S340	-0.00349867137740545	0.0365311935957906	-0.0378359815198404
139428.14341.S341	0.0658397292860455	-0.0113974477045933	-0.0129473068817229
139428.14341.S342	0.0215819896838163	0.0226393736772835	-0.0634735961833633
139428.14341.S343	0.04017638165682	-0.0131232241015406	-0.0406142303581409
139428.14341.S344	0.0594562795475377	0.0360275497436319	0.000967886735359779
139428.14341.S345	0.0132591526568604	-0.00350107327118973	-0.0477464684806131
139428.14341.S346	0.0264650014448192	0.0333071739655193	-0.0679069545978097
139428.14341.S347	0.0744165135218197	0.00489863160533129	0.00660977047494036
139428.14341.S348	0.0280512221707738	0.0185553275156129	-0.0199978109791281
139428.14341.S349	0.0447176656921211	-0.00332973545507793	-0.0312047793808694
139428.14341.S35	-0.0211279965871149	0.00565970816620396	-0.00266643256807633
139428.14341.S350	0.0207126209373592	0.0420846446189041	-0.0219770028486894
139428.14341.S351	0.0511562741379013	-0.0190628684602703	-0.0268029762318773
139428.14341.S352	0.0334668389662274	0.0527950630035959	0.0253256454337157
139428.14341.S353	0.011765391641503	0.0137709157471294	-0.0112550268070513
139428.14341.S354	0.0184905881386178	0.0217169902228476	-0.0397597650261855
139428.14341.S355	-0.00150724270982732	-0.0318011642267676	-0.0507052302957977
139428.14341.S356	0.0236730771988902	0.0131860168655838	-0.0170345095560836
139428.14341.S357	0.0337322279291073	-0.0317747316293529	-0.0178436191031891
139428.14341.S358	0.0447046860010082	0.0116599150640947	-0.0611529924215581
139428.14341.S359	0.0875215625061088	-0.0183201657649226	0.0216996051875786
139428.14341.S36	0.0458092797539502	0.0129347707745082	0.0473590570614461
139428.14341.S360	0.033482973725447	0.0197994440653137	-0.00446248222107229
139428.14341.S361	0.0899036026135297	-0.00678726359787302	0.0456542171259411
139428.14341.S362	0.0504409546548938	0.0208484573068036	-0.0194356832262808
139428.14341.S363	0.101932324091588	0.00860041841997767	0.0679287174102046
139428.14341.S364	0.0464763836311563	0.0484031824435886	-0.0202503477085328
139428.14341.S365	0.106557067221755	0.0218039123404371	0.0909360806656259
139428.14341.S366	0.050917842420133	0.0385961431728573	-0.024572396401052
139428.14341.S367	0.0827343741600697	-0.00998531676913837	-0.0222137673283317
139428.14341.S368	0.0114196300269778	0.0687541179799992	-0.0269109922761297
139428.14341.S369	0.0429833272694932	-0.00216084372418442	-0.0254522311532115
139428.14341.S37	-0.00702246276778021	0.0193781190215012	0.00773337696935911
139428.14341.S370	0.0207833716301099	0.0621161887516367	-0.0282079633762791
139428.14341.S371	0.0741390738378542	-0.00309189977026976	-0.022556813176724
139428.14341.S372	0.0145803181478632	0.0649708039046045	-0.0122813273362921
139428.14341.S373	0.00343708220025736	0.0166858676157066	-0.0634556932189845
139428.14341.S374	0.023174350736249	0.0832797835858824	-0.0228543621746948
139428.14341.S375	-0.0197576241495205	-0.0208402957383828	-0.0898207571438613
139428.14341.S376	0.0124947458584633	0.0308670948997273	-0.0542920483301349
139428.14341.S379	0.0113876186991969	0.0481170471944851	-0.0773777619860144
139428.14341.S38	0.045048787975427	0.0222137071035667	0.0299823673936064
139428.14341.S380	-0.00819375549085213	0.0653671644320453	-0.053825841186759
139428.14341.S381	-0.00856843904325129	0.0642463765620338	-0.0334169229052694
139428.14341.S382	-0.00663690458681975	0.0898998212711635	-0.0323640798472283
139428.14341.S383	-0.0159387726837967	0.0790082461095201	-0.0357417784630244
139428.14341.S384	-0.037171532621977	0.0780969180377375	-0.0568355517043182
139428.14341.S385	-0.0453552295541544	0.104977953651838	-0.0322286630262657
139428.14341.S386	-0.0462625809221474	0.0940506073178055	0.0103686967412668
139428.14341.S387	-0.0618587880951477	0.0885353883529352	-0.0253054582371764
139428.14341.S388	-0.0411085700801196	0.0753198173954311	-0.0297163371990945
139428.14341.S389	-0.00557026953506342	0.0774294493979067	-0.0443930119168866
139428.14341.S39	-0.0365970752757114	0.0294692035024056	0.0139812882054117
139428.14341.S390	0.00768266310698092	0.0622090768331332	-0.0388635634213391
139428.14341.S391	-0.00909492115242734	0.0844444592916524	-0.0368044254001783
139428.14341.S392	-0.028368879361806	0.0800975631624176	-0.0372897124051744
139428.14341.S393	-0.0390793776852469	0.0995443894453406	-0.0138179504229423
139428.14341.S394	-0.0217556429605438	0.0653610890599903	-0.0240921678473876
139428.14341.S395	-0.0438718673810121	0.0944039812247482	-0.0175602373085172
139428.14341.S396	-0.042242485131369	0.0721103401100368	-0.0253927344212922
139428.14341.S397	-0.0438758268387799	0.108231819118251	-0.0195039827553373
139428.14341.S398	-0.0242264296337557	0.0394903008381909	-0.0502503671125121
139428.14341.S399	-0.0132017636236781	0.10281375211518	0.033324349607504
139428.14341.S4	-0.03757102104362	-0.0257925947675346	-0.0197518699996292
139428.14341.S40	0.0149967640129168	0.0104898009968776	-0.0114257313521598
139428.14341.S400	0.0189596977413035	0.0568111734435555	-0.0060949845739
139428.14341.S401	-0.0198940238853065	0.0936885405240026	-0.016333944314121
139428.14341.S402	0.00457172215248642	0.044236416503474	-0.0290654296076294
139428.14341.S403	-0.00311378404781032	0.1022193758989	0.00467078919823246
139428.14341.S404	0.00540890923177317	0.0612699752045439	-0.00808827040167079
139428.14341.S405	-0.00152761743459097	0.103081792573999	-0.00888836308986183
139428.14341.S406	0.00853487014013913	0.0539220585282335	-0.00467112980992134
139428.14341.S407	-0.0313276532509307	0.105711984549351	0.0113986194750812
139428.14341.S408	-0.00620807897577061	0.0671331307233843	-0.000805338909826014
139428.14341.S409	-0.0269770413492161	0.132359144073691	0.0569025801468937
139428.14341.S410	0.0211273651677453	0.0490413111289461	-0.00257241896838542
139428.14341.S411	0.00718539268968014	0.115609475834818	0.0256670422369804
139428.14341.S412	0.0220007512286974	0.0599748359492045	-0.00414980251198845
139428.14341.S413	-0.0131065035807527	0.127829413605113	0.0222104792763618
139428.14341.S414	0.00974372775079788	0.032770848608791	-0.0209868810949019
139428.14341.S415	-0.0224657937313969	0.113234774496456	0.00321545392550773
139428.14341.S416	0.00767778835824836	0.0499866926934908	-0.0231829401982986
139428.14341.S417	-0.014987121098828	0.101703192225795	-0.0189668128044278
139428.14341.S418	-0.000633422749235688	0.0609638860249357	-0.0483530651188959
139428.14341.S421	0.00428901063592666	0.0979019212463025	0.0488203870960312
139428.14341.S422	0.0185956598356945	0.0741299573565664	-0.00404033687184963
139428.14341.S423	-0.00526665240184208	0.0999443338605095	0.0132195424165715
139428.14341.S424	-0.00188597569509904	0.0572964737228023	0.00943997998315505
139428.14341.S425	0.0101720184556505	0.0881190421307496	0.0133187597697474
139428.14341.S426	0.00681153901126719	0.0190872656467375	-0.0333517033549415
139428.14341.S427	-0.00643728827953718	0.0843840844047762	0.0265258919150443
139428.14341.S428	-0.010497296774599	0.005430563898407	-0.0462788097882662
139428.14341.S429	-0.0143133267705931	0.0901947526377031	0.00130064185751313
139428.14341.S43	0.0185947593332774	-0.0277724184239087	-0.0213959459240102
139428.14341.S430	-0.0434515306678768	0.0356207785059479	-0.0581391079762934
139428.14341.S431	0.0469578877039944	0.114984295180243	0.0930559374637644
139428.14341.S432	0.0457643098569919	0.0726536752417732	0.035519382772598
139428.14341.S433	0.000736690713071158	0.0707679810682314	-0.00948251369502687
139428.14341.S434	-0.00216549047864996	0.0419946666291707	0.0573303717732566
139428.14341.S435	-0.00151964721519711	0.113723669471471	0.0390570324061584
139428.14341.S436	-0.0104846771118973	0.0374303048287879	0.000278181081764912
139428.14341.S437	0.00912390105952371	0.0897439396485536	-0.00656626017146675
139428.14341.S438	-0.00801883321423586	0.0173639173502178	-0.0722803381761063
139428.14341.S439	-0.00644774345126787	0.109171107953105	0.0434104068005729
139428.14341.S44	0.0414476145217898	0.0044171841867591	0.0088751484900982
139428.14341.S440	-0.0362454907361341	0.0105434128256223	-0.0253364565717174
139428.14341.S441	0.0204416772225104	0.109306431136376	0.0142305693424466
139428.14341.S442	0.0260261291824797	0.0148916537288085	-0.0379779103288436
139428.14341.S443	0.019698017371103	0.114222827579977	0.0126444828417035
139428.14341.S444	0.0252789452740826	0.0145053647262188	-0.0501616908799157
139428.14341.S445	0.0153422275045393	0.123811408612646	0.0356550439843419
139428.14341.S446	0.00654172917820968	-0.00482900646856096	-0.080890584682409
139428.14341.S447	0.0178507678662332	0.12684519336658	0.0299077562531424
139428.14341.S448	0.0105943639955068	-0.0127532594038883	-0.0697499166084684
139428.14341.S449	0.0231667151623351	0.105680382429473	0.0160833471245454
139428.14341.S45	0.051472223003637	0.000191628050240295	0.01445824908745
139428.14341.S450	0.0393165118792787	0.0155583351146207	-0.0894646334216089
139428.14341.S451	0.028896334240156	0.104262624254508	0.0198064274769925
