	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T54	mean_md_H_T55	mean_md_H_T64	mean_md_H_T65	mean_md_H_T74	mean_md_H_T75	mean_md_H_T84	mean_md_H_T85	mean_md_H_T5161
C1.15.T3	0.805670881817185	0.796284505011811	1.76558640425619	1.6767932961775	1.88464895272831	1.86082532996843	1.12183017790087	1.16973611796956	1.12298360880571	1.21565845737654	1.24839250507243
C1.15.T4	0.630756431152951	0.599792283212439	1.71693917866905	1.52912713267598	1.89784323598703	1.70484664889553	1.35095021117748	1.42057050786182	1.22456583148808	1.40495018280561	1.74786020448426
C1.15.T5	0.502775504730922	0.504615951540749	1.47967388943625	1.30919350883765	1.59319702442505	1.47756606236333	1.08765583129874	1.11262085356817	1.02321960379092	1.13214813774115	1.37885613268643
C1.24.T2	1.04537113284686	0.909448051249412	1.41435977186848	1.26232536283884	1.47707028616436	1.41722676545106	1.11542609229175	1.08421623765498	1.07486477500481	1.14516472787237	1.36598063158104
C1.24.T3	0.488463996955073	0.489103903463136	1.67073147369209	1.50952907439867	1.82879943271881	1.68653189256168	1.08266849181724	1.18825447452265	1.02446765909548	1.18613990318802	1.39742609587066
C1.24.T5	0.681322654023281	0.594565297267579	1.75494993345887	1.58307700903569	1.93638409531649	1.75910233776196	1.22079479021461	1.32583381715695	1.12467304398615	1.31550939419642	1.59657553183387
C1.245.T1	1.70851003901555	1.82177454658805	1.32619500981806	1.25155168124624	1.12023525232705	1.19835833533449	2.30355163077526	2.03956344410327	2.19174145293429	2.11914763165253	2.57409015129635
C1.25.T2	0.693175286818678	0.601870874699362	1.65534955681529	1.57369704427379	1.75035815867169	1.73837260617174	1.13010467747304	1.13592664535944	1.13124962531601	1.20268918319297	1.2589719404925
C1.25.T3	0.608297816907994	0.643307873158287	1.52264434918006	1.34916764466925	1.67644437981493	1.5149400354594	1.13508087130914	1.18489824669347	1.04467174387466	1.18994010887282	1.46475611871348
C1.25.T4	0.766204758269359	0.650042653513149	1.86922758917311	1.66610515914745	2.04229170889822	1.84572165959722	1.59789011439097	1.6692186323304	1.47136481927977	1.64229709284025	2.03451907740055
C1.25.T5	0.592251695187043	0.618211904540975	1.78364694282073	1.64505374671954	1.93162606835772	1.83009135501286	1.06487898754426	1.19396320111229	1.04200108724342	1.19511078657636	1.32362918907976
C1.34.T2	0.938341478965195	0.800834020558946	2.39973691428304	2.39666575481163	2.54371890049192	2.57048210088683	1.54326703695284	1.63765008050839	1.58370566773693	1.68261172302927	1.4755971270646
C1.34.T3	0.631775039763335	0.595281289433271	2.04028564144075	1.90539594491459	2.2278131117932	2.08779721218213	1.17328130062505	1.40125836637664	1.17209168019532	1.38246918575997	1.50142072935033
C1.34.T4	0.867234664515966	0.892953235169275	2.33480734698306	2.20885861865926	2.5391202838395	2.39905649181893	1.36653351056301	1.65828094765542	1.38978227546104	1.63058482731456	1.71632169136993
C1.34.T5	0.562717688367177	0.546749097873878	1.76461947043973	1.61999140286103	1.91491022743808	1.80216387319636	1.06259482238002	1.19480354291236	1.03547996395422	1.19377372383397	1.34218600215839
C1.35.T4	0.88267451249373	0.947847227452482	2.16611296256783	2.05017753533258	2.35854456287576	2.23817524972165	1.23522597546187	1.48227151005468	1.24717116458856	1.4630557999231	1.52350111720853
C1.44.T2	1.07397979530007	0.921884668624206	2.6178870537434	2.67690088207899	2.75845798857185	2.8156305296481	1.82052224525431	1.88119836015011	1.88089256187244	1.93327956270415	1.61695431889496
C1.44.T3	0.748841358251797	0.672331163205308	2.13265913889278	2.03470850212792	2.30578864476058	2.22811001032471	1.2268173715699	1.41813709280597	1.23874952621399	1.41435180776196	1.41691630885898
C1.44.T4	0.703066056705379	0.595688400797728	2.1343634688673	1.94579378943544	2.33200295046841	2.13997979832729	1.59311337811011	1.74657809401455	1.51688778915839	1.7100627507499	2.04164086990295
C1.44.T5	0.55248951011757	0.454394928300778	1.65610644375499	1.48846822594753	1.82687406931618	1.6598511662835	1.13818375545289	1.23158696599132	1.05363120861491	1.22753247331616	1.48239571348879
C1.445.T1	1.28372706676694	1.10186933779001	1.22264175505119	1.14249124884053	1.07836324861442	1.13830982197766	1.83237804168553	1.59205784500429	1.74061434223373	1.68150753983507	2.06663199447218
C1.45.T2	0.755441315444548	0.7420501482319	2.07914827328445	2.1240863334858	2.18826533712423	2.25109142948552	1.47816861339478	1.48164679380131	1.50563279924157	1.55324469410278	1.36196572312075
C1.45.T4	0.689771443370661	0.522267120241239	2.12871807436279	1.98234842123242	2.32655224583789	2.16595066056986	1.25398925162219	1.5081239429624	1.25821229483188	1.47933456695082	1.6336885854341
C1.45.T5	0.629697518461113	0.680509041928525	1.37622711054582	1.17651131121449	1.4805631839305	1.33555801445669	1.19413517400147	1.18075703901619	1.09741512998128	1.20835119509927	1.53011273057031
C1.I.T1	1.86587223830241	1.99591160021386	1.7926942693943	1.68340066066245	1.92299591419087	1.87537972391953	1.09901799277614	1.17741305149544	1.08837884897011	1.20302976623458	1.2612900367603
C1.I.T2	0.841586311094635	0.795924418355333	1.72734937700481	1.6064262488383	1.85166854974302	1.79514837901003	1.07414052716488	1.14400012919094	1.05834950243041	1.16852308905206	1.26323019731134
C1.I.T4	0.568888749998458	0.547983994554181	1.87658334873331	1.70119651690763	2.06721298399968	1.88297126583949	1.32161621239342	1.44671939736127	1.23199377369816	1.42594720066871	1.7248398657731
C1.I.T5	1.46919271732503	1.38588911535608	2.3751131367065	2.36976636461681	2.51880306372874	2.54430381584403	1.52356556928607	1.6159236854471	1.56254608043216	1.66191140639912	1.45983489103773
C10.14.T2	1.22699511472447	0.972597622552504	1.38966382133272	1.27753404334625	1.21696839224141	1.25451346262551	2.37591271623097	2.12597550291932	2.25058298914342	2.20501921471999	2.68695650874851
C10.14.T3	1.27089296069382	1.05123391518966	1.24571162032927	1.14208875730507	1.08906949900238	1.13277315263851	2.13684044719216	1.88083988323335	2.01744610936533	1.96709219493836	2.42608230053876
C10.14.T4	1.39610623665469	1.17640012339076	1.25673162856968	1.04781250625363	1.18224161551532	1.12944443002806	1.95442654235832	1.74690407024275	1.81561890227883	1.83626078831595	2.31095460536438
C10.14.T5	1.40824816583493	1.335781736165	1.2504110287829	1.01857293057276	1.22501438277362	1.13588247183725	1.77503857516438	1.60693845768536	1.63196675745329	1.69470252741184	2.15351796338775
C10.145.T1	1.42186882324673	1.4176087983786	2.02479470385207	2.16665084562767	2.00886753344089	2.12532432573948	2.15858073280683	1.99026411259935	2.14148949694442	2.01285675388467	1.97791953187542
C10.15.T2	1.22121370723406	1.03304841707842	1.56200903848664	1.51080461601375	1.28283063238919	1.38285260197149	2.62488466664132	2.35458136221012	2.52452003051538	2.42541412101162	2.87365189289174
C10.15.T3	1.54527028648038	1.46552951432371	1.59467244793069	1.5812268562693	1.30617381353351	1.407419239293	2.60454818576744	2.32921754925775	2.52652676795866	2.39556843130079	2.8033947114265
C10.15.T4	1.63324632939699	1.43804077906322	1.48203012448571	1.35031694335829	1.30911512423399	1.33126496723955	2.46715468737479	2.22407493947254	2.33780634779092	2.29988739729038	2.79227739046839
C10.15.T5	1.4456292341698	1.63270860971206	1.2378782364491	1.13600098361152	1.0797097706245	1.12617101086413	2.11342699226297	1.85676392383621	1.99561082514597	1.94324648231866	2.39792464097647
C10.24.T2	1.14221127849424	1.00335935571407	1.34478960884643	1.25306726565352	1.15602135095567	1.21746193698473	2.33340391802171	2.07577519706926	2.21408492556153	2.15596396932165	2.6257637931628
C10.24.T3	1.35555683315428	1.10734955540274	1.33907301419419	1.26037197858113	1.13519831756869	1.21051643940318	2.32901344221264	2.06670288525017	2.21471330705518	2.14624551224869	2.60702770546195
C10.24.T4	1.69139278795206	1.52363759283766	1.49550501464633	1.42002755875027	1.24670997061411	1.33442801038584	2.54522124263548	2.2809698487335	2.43411799137077	2.35502663489517	2.81967757064
C10.24.T5	1.32462716359224	0.98943401938392	1.25015268613147	1.1973146181635	1.12306480625769	1.19559994653838	1.7456259725192	1.52208169720504	1.67308328311016	1.60880989236081	1.95189678340745
C10.245.T1	2.47343262343366	2.63846072546105	1.57907073682666	1.5780465674922	1.29905096326681	1.40104933698511	2.54352859883522	2.26870787138097	2.47425151372937	2.33393212492868	2.7246798082277
C10.25.T2	1.30727025659792	1.26973717889623	1.65985824453517	1.61793856268972	1.37077699557869	1.46640257545517	2.7375908192869	2.46629688207808	2.64027538733162	2.5342570763976	2.97948256148277
C10.25.T3	1.32155033710257	1.16172458886273	1.40472771583739	1.37405035087081	1.15879435883729	1.25312736038434	2.33854789404031	2.06582751310237	2.25306449283061	2.13879803921595	2.55115912500384
C10.25.T4	1.67468717954603	1.64331940123288	1.48375476249312	1.40600639608726	1.24100351588715	1.32533426173027	2.53000046676958	2.26658441275506	2.41769877636574	2.34111436499273	2.80731019211217
C10.25.T5	1.28164332810362	0.996117366385688	1.19875907456715	0.980245626261168	1.16120225800083	1.09091591790977	1.67455383574607	1.49590214482976	1.54346215857945	1.59641115477218	2.03156505329913
C10.34.T2	1.18509332185928	1.07976385435185	1.52453951491704	1.55119421290427	1.31310887596368	1.41436803385112	2.28100095650592	2.02632068727788	2.23537898279675	2.08173453093471	2.41259899617301
C10.34.T3	1.30471165415431	1.15480930134739	1.38910241456096	1.32965997945677	1.37388803838377	1.41514575930063	1.35978034699988	1.23045876686132	1.33421434327037	1.32763160040412	1.51271363853378
C10.34.T4	1.35409369449291	1.16156367219781	1.52009850232762	1.37418849404337	1.61215955711118	1.54606161780201	1.06438012940176	1.08014210013114	1.03626872283917	1.12572079550967	1.306558573095
C10.34.T5	1.71033553238365	1.59987730476858	1.57308015687452	1.4252841753366	1.68070571387228	1.60388251587428	1.05075968013244	1.09461699750564	1.02008541431639	1.12357785766161	1.29885677043265
C10.345.T1	1.32562110251705	1.09410259682384	2.18508495379696	2.32404585597535	2.2190542482015	2.32877103212286	2.03298686557625	1.92006839308994	2.02992091606749	1.94686984578739	1.78924182208095
C10.35.T2	1.24335131979755	1.06581425467435	1.53824371960418	1.58102537398609	1.49910131685276	1.59605091214881	1.66843462669442	1.50261673952593	1.63185415467331	1.55691337133138	1.69652126211006
C10.35.T3	1.75603938479746	1.63592055523857	1.64448238812644	1.48618927331409	1.78852398296772	1.66592981546647	1.06068882881955	1.15022802937073	1.00938842899896	1.15614489461621	1.35132609953434
C10.35.T4	1.31562583797164	1.20966153104817	1.45784880385001	1.31311796441009	1.52962635274208	1.47375287865285	1.09462138820381	1.0771537616554	1.06317733727461	1.13769436038939	1.33232899210811
C10.35.T5	2.41404106492281	2.48159572702784	2.37754744941926	2.37173370333052	2.52135426787592	2.54658191284207	1.52408930478244	1.61724606314671	1.56309536708552	1.66312225649947	1.46146891694462
C10.44.T2	1.21116016440077	1.05805760264159	1.46776126002402	1.47789309640177	1.42758195970797	1.51307406038302	1.57161696436053	1.41339585552802	1.53405502542263	1.48157294041714	1.64384347759153
C10.44.T3	1.78841533317722	1.4300144938218	1.79368868669027	1.67252385481994	1.93021561827834	1.86465216022109	1.08255788239196	1.18010889079224	1.06484118043577	1.19355850664929	1.27658198668913
C10.44.T4	1.56179161788616	1.43683956344772	1.60413389299754	1.41385018422004	1.77454262841276	1.58291886905818	1.28433853921937	1.33219527510071	1.15598929868397	1.32683199515378	1.66425032709738
C10.44.T5	1.21495882715563	1.23150362561892	1.17911163263429	1.03584620662287	1.06072002577632	1.0805406025566	1.78285408431135	1.54933640991606	1.66602491753865	1.65418024124325	2.07276859153546
C10.445.T1	1.60304424889113	1.77729818837562	2.54549658814447	2.66915667887887	2.63650033249111	2.73477080342807	2.00815555892738	2.0011567239762	2.05034441040534	2.02923319811372	1.69948927181231
C10.45.T2	1.26125926740291	1.18411212248409	1.5414729797857	1.57858298952178	1.51062098618116	1.60398968117008	1.62937665347343	1.47271007101179	1.59397422715798	1.5285796117691	1.65736918748899
C10.45.T3	1.1799478353239	1.10437366922011	1.26498136539538	1.21081787657518	1.09861031367158	1.17149351331393	1.9428901552305	1.69353811913675	1.85851485148375	1.76938669048657	2.15610238524788
C10.45.T4	1.50967961981128	1.43677194392085	1.64169916580283	1.47762530873107	1.80158674320932	1.65171799613266	1.09532466471201	1.18945643996363	1.02715248028627	1.18709587098967	1.41518032618054
C10.45.T5	1.23016451685023	1.416381648032	1.182274999813	1.00308656727707	1.08886725399039	1.07263295375187	1.79405306322729	1.5723700466992	1.66879344397025	1.67398579670951	2.11545073010797
C10.I.T1	2.13789837493374	2.2902623960635	2.18607599740273	2.13325449396321	2.33753589127542	2.32472835266619	1.3314315504861	1.44887879954255	1.35256132873666	1.47897795638892	1.36678719251792
C10.I.T2	2.16191646735248	2.06072720607065	1.63564707947268	1.4716425931778	1.7946215220294	1.64576508307922	1.09349237730447	1.18554518151609	1.02518317190292	1.18409758565622	1.4116533017775
C10.I.T3	2.09754001905129	1.99676028079719	2.17065631378029	2.19789812487099	2.29681839488643	2.34684749178796	1.46842294070405	1.49890826892805	1.50235184026134	1.5688121018122	1.3576734721072
C10.I.T4	2.1988292886787	2.07144434346092	2.1817074985266	2.22444787362774	2.30307977159624	2.36192586770838	1.51166774305616	1.53183849750355	1.54556294148204	1.60189155147255	1.3762084416481
C10.I.T5	3.6265260065699	3.43019664512715	3.6696307196139	3.87198261898585	3.70979831732855	3.82993097849288	3.43379283171346	3.34346687118966	3.50215406854459	3.3704546836603	2.86836936906552
C100.145.T1	1.88667174935191	1.94583564804969	1.40273723965545	1.27489165992783	1.23941678563625	1.26151697617921	2.37143845728966	2.12648638093844	2.24290915222407	2.20530211469937	2.69220993151717
C100.245.T1	1.4427537772451	1.65817955774054	1.38263332707507	1.17780825283663	1.49543597371852	1.33532342575469	1.22887248816759	1.2164836944894	1.12191919651703	1.24204417106058	1.57942090500948
C100.345.T1	1.06293328278229	1.16603979261002	1.39604010088284	1.32239239378085	1.39656500394611	1.42260933374216	1.3028689213586	1.18532832053345	1.27866573339876	1.28608620648799	1.46509845369427
C100.445.T1	1.3393551610389	1.29831371466865	1.49561063028687	1.54525765560594	1.42039964352765	1.52687575201688	1.78388481747201	1.59258738561684	1.74526728232688	1.64103514330621	1.83624612201543
C100.I.T1	1.49937613789352	1.57217946466002	1.83802724202325	1.82546243142156	1.94486617115881	1.97526661010166	1.26791841173936	1.27348637757967	1.28729709845435	1.34783557018056	1.27521705918255
C103.14.T4	0.5441941732073	0.523762115386644	1.66124674034581	1.48062556947443	1.84076806334114	1.65272598252007	1.26820020906671	1.33539827866152	1.14767971931477	1.32849081485791	1.64837459106493
C103.15.T4	0.669310370190176	0.744453287050598	1.76396659698521	1.57321585048961	1.94671242269885	1.7518263616605	1.40968392056289	1.48415341097933	1.28422593437854	1.46291971598436	1.81818803625187
C103.24.T4	1.06461592908054	0.95132387695624	1.24140939876102	1.01886361420691	1.2725492943712	1.15383560421076	1.46424066375695	1.35257263863581	1.33153453839871	1.43219779185082	1.83703971996867
C103.25.T4	0.549898965695704	0.444546872562664	1.57980358104391	1.38891955544926	1.74720180574796	1.55598817125781	1.27362371902422	1.31619871321634	1.14713892921108	1.31297104945954	1.65024105571657
C103.34.T4	0.671538356286153	0.588342475390104	1.72198653684602	1.56792400467495	1.87762775021818	1.7474424932925	1.06808293893307	1.19374150501411	1.02799914982396	1.19119909183762	1.3738330686945
C103.35.T4	0.651011368881042	0.645196021119685	1.61311930694395	1.45280402374344	1.75261709859032	1.63159541843465	1.06132195724854	1.13800057569373	1.00688256074298	1.14659755098068	1.34959992837806
C103.44.T4	0.597667362385176	0.584986937279816	1.63342013867495	1.4358459946913	1.8010791741807	1.60698659036219	1.3527008092682	1.39772523522125	1.21701785277889	1.38648880747531	1.74646417738527
C103.45.T4	0.616920918930266	0.653637906495845	1.7859249408805	1.6166187061214	1.9686450016765	1.79413988295761	1.20892848683538	1.32840413759616	1.12320843712779	1.31471463686531	1.58369068591302
C103.I.T4	1.46757866679223	1.38387104578983	1.70244479225919	1.69012620976809	1.77523564354418	1.81505840332052	1.28534584779947	1.251236998607	1.29463550535283	1.32971710626777	1.31512089580742
C104.14.T2	1.26784113363628	1.10034365219823	1.36005537491203	1.34779110847814	1.17898296827341	1.26864467649802	2.04940744532386	1.7970298092216	1.98468193373383	1.86294472110254	2.21848124729143
C104.14.T3	1.36670558387644	1.2053926445349	1.22134565691986	1.11423923270225	1.06901482183414	1.11046860977816	2.05426949025275	1.79950475118738	1.9368824441629	1.8878248229127	2.3378199164855
C104.14.T4	0.863742409292582	0.926084727770326	1.78761039366758	1.61646040803033	1.97095074290327	1.79397711633867	1.22737177933279	1.34214497943634	1.13660253512455	1.32937505760896	1.60667957570787
C104.14.T5	1.71099863332427	1.55286008119296	1.24609339327822	1.09100026694622	1.12826414487151	1.11883366943991	2.06425101677489	1.82689380594529	1.93381903244769	1.91562219473721	2.38881034726192
C104.15.T2	1.41526018511164	1.25178002949807	1.6705802446495	1.74273358582204	1.49181894507311	1.60684350460874	2.31454312547777	2.07015457197937	2.28023504024861	2.10980388945883	2.36578106432214
C104.15.T3	1.48479856526734	1.45753718237885	1.30569125989687	1.22961133147533	1.10584533819137	1.18195116173971	2.26357816585859	1.9999066677001	2.15187019488363	2.08032606745803	2.53277225139011
C104.15.T4	1.04014931610877	1.17189158261503	2.03718095617848	1.88048404482154	2.23155567410934	2.06251343194268	1.23231882195987	1.45399202966692	1.2166693874804	1.42646539581283	1.61725303255699
C104.15.T5	1.54001503504809	1.53857205346165	1.73240957294074	1.74765250978752	1.44294987893724	1.55177350901541	2.72051054278606	2.44733122213063	2.65713911441607	2.5052041196783	2.88507332705246
C104.24.T2	1.47993364859037	1.40017181311578	1.55636921664082	1.57093534573415	1.30080916668083	1.40689191235788	2.43515487268016	2.16536758703283	2.37810108397829	2.22712242164865	2.59148219757283
C104.24.T3	1.59123375077896	1.22107799762502	1.37613793899948	1.30549678070514	1.15314491300302	1.23673102663205	2.38389051140051	2.11864911751119	2.27353731913002	2.19620441199866	2.6527950929896
C104.24.T4	2.04716006007768	1.95281659651516	1.34558735903601	1.21815697478732	1.19142162424421	1.2107498301458	2.28885766523115	2.04334984861784	2.16054111136392	2.12480491556104	2.60742205531334
C104.24.T5	1.24619750220332	1.06546490211338	1.80495795299314	1.92063857386768	1.69966746987469	1.823145616589	2.23671135294536	2.02007022971603	2.20980870914486	2.04604280875585	2.18400994536604
C104.25.T3	1.55269898403942	1.33293903013079	1.38494529638846	1.37740979956438	1.19517111061547	1.28635759377634	2.09726937920507	1.84203881566543	2.03486638750301	1.90698469066867	2.2614335746667
C104.25.T4	2.09631807649926	2.16104196572944	1.28603437396111	1.2075161515765	1.09377080899251	1.16604616766721	2.22052903949623	1.95751060133939	2.10872962370698	2.03883697230045	2.48885067540134
C104.25.T5	1.42607187077447	1.22433325853252	1.63689821830792	1.65129172664233	1.35943526462103	1.46597121187449	2.58377577579264	2.31140224484807	2.52294448777554	2.37147164086349	2.74640398225826
C104.34.T3	1.91630537872028	1.70758822182709	2.07130207597633	1.9114554235636	2.26849301109134	2.09461852100508	1.271340129519	1.49601399579529	1.25458099389631	1.46482336533657	1.66821967495026
C104.34.T4	0.842656214469321	0.510657014944259	1.70345533348815	1.53880228569887	1.87471048750591	1.71360582964071	1.12646027569596	1.23861760779924	1.05439321170349	1.23136224894033	1.46847750708986
C104.34.T5	1.64858955102952	1.36375610081465	1.39454125589762	1.27837953276198	1.4257592857829	1.40842574608598	1.19051465597723	1.11100720522146	1.16093823597052	1.20022014581448	1.39493433031471
C104.35.T2	2.18792001472459	2.45644366947068	1.60178459271566	1.42872844963651	1.77196189169125	1.59652988479033	1.16672115805382	1.23816595537625	1.06773472412125	1.23795335847603	1.51931832926257
C104.35.T3	1.46360071781329	1.35837484256364	1.42054039796799	1.21708753888224	1.54878224530278	1.37646099908442	1.24431152451695	1.24439482986482	1.13142086716414	1.2623142710202	1.60307822914537
C104.35.T4	0.835361704669219	0.504242541458995	1.74250850779125	1.57497463965244	1.92097134236178	1.75062716726994	1.17148966524391	1.28589469417058	1.0884938960388	1.2749570072237	1.53317733993132
C104.35.T5	1.13121209951305	1.08395896087471	1.57631498285371	1.64993379741296	1.46491598627413	1.58134369264511	2.00644469921459	1.79078969721693	1.97023581380044	1.83175845600213	2.03779945964366
C104.44.T3	1.80508301629668	1.54578533480939	1.91596661032293	1.85066724918329	2.04949802863463	2.03843268149803	1.19291790453879	1.26144407200458	1.20286032305109	1.30600748765101	1.2657003275015
C104.44.T4	0.89349879146473	0.925075933170292	1.59855882440663	1.43352691521913	1.7513828463671	1.60688451474017	1.08872720857043	1.16669954053324	1.01875570916383	1.16915711822702	1.40020568827252
C104.44.T5	1.28277580569809	1.08665006832905	1.62091567898537	1.67860887623964	1.60488375622353	1.701591083795	1.66660868384413	1.51873791909185	1.63486532589492	1.56760863882301	1.65164049908149
C104.45.T2	1.99649308307944	1.68497464687353	1.97182829980845	1.98976671543223	2.08145688073742	2.12964518524604	1.37141874452395	1.37925483506936	1.39575823659543	1.45314437299553	1.31208630518445
C104.45.T3	1.27084536661958	1.24939994192423	1.22677336798428	1.11786478191176	1.15264623293641	1.18226870368179	1.51934035838953	1.32711565493531	1.44881319242862	1.43659262550109	1.75915656607126
C104.45.T4	1.11843444441182	1.16415535936029	1.56648790711229	1.34161207878995	1.68825648347788	1.50354386472772	1.50919936238685	1.50938100254881	1.3686814822065	1.51270509288371	1.93101113162236
C104.I.T3	1.92097468520469	1.82448467954365	2.11260300828191	1.97983204194301	2.3060074425207	2.16324207703	1.21206415452375	1.46230679182223	1.21972189033874	1.4395535116452	1.55123638325246
C104.I.T4	1.11002762857943	1.0767550751298	2.12250612075877	1.96223326222855	2.32236771623659	2.14717045773678	1.3098794892432	1.54431046069409	1.2972782376996	1.51060296728432	1.71480816974641
C104.I.T5	2.53635910775475	2.38354236875028	3.00469310352112	3.17587520579024	3.0740864911045	3.18287597845593	2.6183363621165	2.56654203137353	2.67659802457445	2.58231292427644	2.15681489856455
C125.14.T3	1.31117543139161	1.13473221952219	1.22327789445991	1.02232170508079	1.23586060821342	1.15272142190605	1.36486883310288	1.25019214333743	1.25707146147007	1.33749416120698	1.69738407890706
C125.14.T4	1.39663848657312	1.12749651304757	1.20438013582309	1.09803569679324	1.05485514913939	1.10078976060114	1.92786638379898	1.67827932314927	1.81785029623175	1.76910519856345	2.19553394481765
C125.15.T3	1.97006470315127	2.00497802776398	1.20504027898016	1.07745294900844	1.06880026836882	1.09126044971571	1.98401485845572	1.73571755958329	1.86308868958084	1.82833569237364	2.27900257418804
C125.15.T4	1.14421853241506	0.937564450284867	1.35979288394611	1.12643148858451	1.42612679073996	1.27160486932951	1.53844555131629	1.46230925448722	1.38681722928007	1.51439428363058	1.94403639151948
C125.24.T3	1.16353402266406	1.13299714385897	1.58759401086675	1.48050805199909	1.67601276245355	1.64658168962534	1.09662720961019	1.10143205524487	1.08825119769144	1.16456673554371	1.2718043403355
C125.24.T4	1.56748337982397	1.37649796684261	1.26022484664841	1.14757069717913	1.10802747392195	1.14197551626663	2.16125977093193	1.9083531559561	2.03856259092157	1.9944273199615	2.46075690839802
C125.25.T3	1.18847055478929	1.17865719676504	1.52006357646974	1.34390627852197	1.67620146132372	1.5085739107185	1.1523937542755	1.19964651079913	1.05656510464278	1.2042047599779	1.48966685358189
C125.25.T4	1.08805643881043	1.06186196427666	1.27151704497435	1.0423549505736	1.31034837859766	1.17763834018101	1.53078186390564	1.41936493402945	1.38711394067632	1.49459572949964	1.91823492699267
C125.34.T3	1.6763809985606	1.70532363404086	2.45907683759604	2.41679495220737	2.6263490470443	2.60530405830617	1.51595564615118	1.68015857541475	1.55093666759415	1.69742073705247	1.55283718410583
C125.34.T4	1.24267670871093	1.04866417223784	1.67288973400389	1.53430417114411	1.79705209543837	1.72045099388716	1.0526547496685	1.12636938894004	1.02666824943373	1.14356837266461	1.28171993365518
C125.35.T4	1.14053170089582	1.11544325212074	1.47121784306045	1.26489626299431	1.61124168318134	1.42707751077432	1.29505658112868	1.30276827561348	1.1706433624608	1.31349239857895	1.67100711902138
C125.44.T3	1.55507523941402	1.12732682114995	2.35129059338031	2.24096922432691	2.55210441249285	2.432550684263	1.36626354202457	1.64569083328871	1.39407109873924	1.6228347354037	1.66210804222511
C125.44.T4	1.04044913743955	0.823721754713155	1.43263628489728	1.24843249488414	1.54875091697557	1.41159925535788	1.13165106347287	1.14326385676109	1.04925509229732	1.15999874981811	1.44700822030035
C125.I.T4	1.55320698530391	1.48728208907668	1.64941261883171	1.69147007413069	1.65786003952744	1.74348345375889	1.55921575123493	1.44121877357555	1.53783024585546	1.50085872712612	1.5406163352083
C126.14.T4	1.13409745786723	1.07243544244815	1.24127787773406	1.00813986628157	1.24350557505199	1.13609354372564	1.62772901770104	1.48520656547831	1.48687016521819	1.57152067490145	2.00849843460399
C126.15.T4	0.962161233243831	1.07271521761827	1.30840235252952	1.12176659016015	1.36017636330878	1.26754149065765	1.20754907724416	1.14737588674834	1.12524125389315	1.20770142103613	1.51458304054022
C126.24.T4	1.60664287124998	1.43042250453686	1.26134281483668	1.16299720272482	1.09704937062317	1.14651722772245	2.17601799364284	1.91884219760066	2.05715271434981	2.00361797959206	2.46402722352173
C126.25.T4	1.69047354726472	1.56447114502742	1.28906678147076	1.22308122109827	1.0864827898188	1.16656086618814	2.18462523037548	1.91947573399845	2.07992521518976	1.99866518258845	2.43251210083616
C126.34.T4	1.16494088574699	0.853996306498841	1.80921355337554	1.63632483749901	1.99484984389171	1.81501125085232	1.25818938880439	1.37282903983251	1.16470136106741	1.3586195257687	1.64548746892433
C126.35.T4	1.22497840117915	0.93653737583075	1.87000318077276	1.69718158660105	2.05939799083992	1.87833222465938	1.28291193868578	1.41415259460448	1.19900081107682	1.39555765192465	1.67890487116366
C126.44.T4	1.0087047583493	1.06580609589547	1.60340461980193	1.43949312060641	1.75184663877928	1.61492011232387	1.07811450341333	1.15655008469358	1.01345055372093	1.16076706301119	1.38225719626187
C126.45.T4	0.975442143053312	1.11527542396731	1.54262661549174	1.37574543256361	1.67782778492155	1.54832325295618	1.07949714661347	1.13338762032892	1.01242350935643	1.14348714763553	1.37713098233725
C13.14.T2	1.25828162182999	1.12677093765484	1.22471852870652	1.05843016790828	1.20683292231575	1.1719034986111	1.3647461615887	1.22280663116475	1.28299425421937	1.32509483647113	1.65156264506167
C13.14.T3	1.80461374239428	1.65799068110615	1.62914573232162	1.67004563840766	1.63144793742288	1.71820832093774	1.56807894433432	1.44367506628663	1.5441870477035	1.50268457186861	1.5577625703444
C13.14.T4	1.35980195249214	1.26548601847285	1.45869220405567	1.20655690561004	1.48997226533873	1.35271905710829	1.78937725713738	1.70050278319587	1.63226238743311	1.74602487026879	2.21861172950289
C13.15.T2	1.30935343464345	1.20593023379507	1.25809523896969	1.02926986425883	1.28949031512062	1.16320562334586	1.5306100214496	1.41339078869626	1.38943828161617	1.49227901593643	1.91432319361979
C13.15.T3	1.85812516628208	1.67521252639583	1.27650481426265	1.03738171394962	1.28293503589197	1.1672265911045	1.67948951443492	1.54309840856202	1.53183574918415	1.62231183636199	2.07116754644951
C13.15.T4	1.1642747982248	1.12958377294026	1.22477769272483	1.00197856192599	1.24095674111584	1.13436268749598	1.48482577020613	1.36088084795264	1.35588992993424	1.44720262565323	1.85290452404415
C13.15.T5	1.63596816718701	1.45213289908223	1.2638778592155	1.02843640199237	1.23752973037182	1.14605204871173	1.7932916966347	1.62680637261118	1.64862281560484	1.71250034681549	2.1747857238052
C13.24.T2	1.90983668121458	1.77649708976916	1.39769070671631	1.29483978898862	1.2118623135823	1.26179413822084	2.39937439727559	2.14574644248434	2.27667195520223	2.22418413629817	2.70286161647066
