	mean_md	spatial_dist_weighted_mean_md	mean_md_H_T64	mean_md_H_T65	mean_md_H_T54	mean_md_H_T55	mean_md_H_T74	mean_md_H_T75	mean_md_H_T84	mean_md_H_T85	mean_md_H_T5161
142259.14341.SAMPLE391	1.04189928216315	1.07181916485894	2.08454173658963	1.93432645974444	1.99055875933612	1.81289703675342	1.39478315377501	1.57955176620817	1.49662188379439	1.51126053046055	1.49802362094441
142259.14341.SAMPLE392	1.70015973915358	1.62008050226073	1.64203379423584	1.68946339209725	1.4782047935285	1.58734545785148	1.24810451532228	1.15555296143587	1.16144657808451	1.25154010276342	1.1511181814779
142259.14341.SAMPLE393	1.12492116622775	1.21336144995321	2.06746696310821	2.13748026345691	1.90574928813705	2.02528271809846	1.49745435756066	1.45987924322407	1.4545274249003	1.55031193271736	1.34194766935148
142259.14341.SAMPLE394	0.870962005799983	0.846868165777238	2.6174530745977	2.67783167851769	2.46344815245818	2.56650951816773	1.8895773831737	1.89726657259395	1.90825438457494	2.00309304040708	1.72056798396393
142259.14341.SAMPLE395	1.20895865272618	1.21097786456224	1.36933067354485	1.35091892095764	1.2801665836641	1.20414691683732	1.10806167564302	1.05197373056438	1.01886844650701	1.04894750645468	1.12814429301034
142259.14341.SAMPLE396	1.86723597455594	1.78956452967992	2.79525800096326	2.76584811960382	2.65024386133827	2.63019858725112	1.78314935529793	1.97417306609654	1.94268129058084	2.05976918825785	1.75983453170145
142259.14341.SAMPLE397	0.984544603092211	0.740780202332347	1.59198124332944	1.76479513558633	1.54699976514689	1.83412366526104	2.09987278520448	1.86791585400686	1.92103372863705	1.93882616653504	2.07435190830738
142259.14341.SAMPLE398	0.849152039311521	0.799494468807767	2.18709480780437	2.39278847111041	2.17028171068101	2.47747125869469	2.80880987585383	2.58244187137973	2.61116268374384	2.63262760324147	2.77196903040921
142259.14341.SAMPLE399	1.0817522196624	0.821121103784697	2.01596896328476	2.21012545465919	1.99769582041942	2.30583891684371	2.66302733520961	2.43022295685816	2.45938238516204	2.48110492853654	2.6346905201832
142259.14341.SAMPLE400	0.998673876127616	0.94518017914922	1.82806790826747	2.00587647311553	1.77927924108293	2.08831799534361	2.35454492327688	2.13098072448039	2.16801786749644	2.1902724715941	2.31819697298323
142259.14341.SAMPLE401	1.22506614730359	1.19382047865486	2.62775102604989	2.79909178934445	2.52679984788898	2.78412051723265	2.62581141315643	2.47056368613441	2.52094044433723	2.56512222360463	2.49450192426718
142259.14341.SAMPLE402	1.67547459350008	1.45151474304184	2.44790543995404	2.6659713802522	2.48529906346635	2.76075322895282	3.22101154500032	2.97782867723591	3.01823196629908	3.02332931920841	3.19889729592689
142259.14341.SAMPLE403	0.768500779410996	0.819116204421809	2.13018971634954	2.33030712869447	2.10384129224107	2.4108985639422	2.7157792602775	2.49303010555118	2.5209692521825	2.54391837882599	2.67625883133958
142259.14341.SAMPLE404	1.25705691467988	1.02997945002528	2.23790810536376	2.44672821788581	2.25988914468916	2.54289146895001	2.98467461181506	2.74275952145309	2.78040685798403	2.78935009247949	2.96362993108186
142259.14341.SAMPLE405	1.03573196094441	1.00859547753601	1.99408816415582	2.17998044532178	1.93966724955792	2.24371220567489	2.44582890839431	2.23687699870273	2.26792727274036	2.29507445173847	2.39490156129322
142259.14341.SAMPLE406	1.5342996613068	1.34158686811792	2.49495536844195	2.71805761922848	2.50090856012416	2.79896234385067	3.12846283436869	2.90365815699633	2.93562116387365	2.95516842073434	3.08540242464103
142259.14341.SAMPLE407	0.921320622689528	0.742730165096833	1.64997236256591	1.82646389147986	1.61651187060456	1.90946184148709	2.21241177761308	1.97769573158376	2.02514850874829	2.04326639137843	2.18981794434981
142259.14341.SAMPLE408	1.39529258776302	1.25913504795304	2.40389114895845	2.62249954795252	2.43849754660564	2.71683659631791	3.16770421767727	2.92558486867163	2.96482967575472	2.97150796348603	3.14480622053428
142259.14341.SAMPLE409	1.1656427317961	0.925315249927314	2.07770387657519	2.27807560159977	2.0602387445843	2.36802620637717	2.71057497177281	2.48113670385882	2.50984016682172	2.53156011432132	2.67813451821331
142259.14341.SAMPLE410	1.65244963600071	1.74548314130404	1.74543565912417	1.91880170939513	1.68725001302025	1.98621102409653	2.19476687289263	1.97670280074835	2.02003441043753	2.04208988318833	2.15166772302757
142259.14341.SAMPLE411	1.05130270597984	1.00313773805262	1.81566992329557	1.99359286777382	1.77589336424604	2.08368525693771	2.3835501398299	2.15462499248292	2.19199352615353	2.21287958983986	2.35308048136483
142259.14341.SAMPLE412	0.799181810910291	0.637038933755604	2.32016835291143	2.52178036123819	2.28909775958469	2.59388935680749	2.82939541422598	2.61875331384381	2.6463564754795	2.67385912497308	2.77653741180797
142259.14341.SAMPLE413	1.38030795000302	1.40328416466325	1.84526289028946	2.01224348180109	1.88552424790202	2.1443236053472	2.67393528864326	2.41510176758544	2.47597283538836	2.46116804667885	2.68224820179294
142259.14341.SAMPLE414	1.14813546974628	0.956444112125969	2.0121240914683	2.20585912319416	1.99441034168397	2.30215690372648	2.66131940301096	2.42813830399389	2.45737014519338	2.47903170946942	2.63341270499874
142259.14341.SAMPLE415	1.1593542140096	1.04893403903672	1.29369064704976	1.41395801568792	1.22133685431432	1.41625237899142	1.57774037003582	1.34879164610802	1.44155578712298	1.45237892229417	1.57846659247756
142259.14341.SAMPLE416	0.83829164405065	0.724568815456979	2.35745942593387	2.54311137820361	2.28089941540177	2.56836163468682	2.56395302046001	2.393381693268	2.43072122582269	2.46946974632081	2.47811734356885
142259.14341.SAMPLE417	1.05166335749986	0.915359682156683	1.94918168453985	2.12704912241082	1.86647136085116	2.15804470562125	2.17984027479642	1.99768899328968	2.03853890415997	2.06841657116225	2.10080275629082
142259.14341.SAMPLE418	1.31418603323208	1.21833421261752	2.1407277499727	2.28348439445776	2.00896398146814	2.25076068024946	2.00678509455942	1.86050524737346	1.90848913188497	1.96780112737057	1.85516595491632
142259.14341.SAMPLE419	1.02164089653592	0.899175523440994	2.57873461137861	2.72106993939266	2.44775884318732	2.67440114138099	2.34156291900434	2.21083375496285	2.26933970795809	2.32325862902379	2.16917081333707
142259.14341.SAMPLE420	1.15988852912204	1.06921148052248	1.7198837051165	1.83545071193791	1.55930684639666	1.79031634518753	1.58184328772935	1.41812307954488	1.46452857177198	1.53197301097532	1.44824050817375
142259.14341.SAMPLE421	1.22426773743086	1.1487134090413	2.18264641560215	2.31606381561545	2.04123039225693	2.26723924684294	1.96563100945454	1.82815843972227	1.87828190164251	1.94120300247829	1.79656099679808
142259.14341.SAMPLE422	1.16569618398903	1.1224594113786	1.42876718276937	1.57552630417681	1.35116239340902	1.59433326844358	1.7289465611496	1.50338133373921	1.57968229051793	1.59657111565744	1.69497204944183
142259.14341.SAMPLE423	1.92688692411464	1.89381953526486	2.48682505495802	2.58154659378308	2.33238587939324	2.4899463331422	1.94254429837214	1.88378856656311	1.91721535414296	1.99205197842433	1.74993596349051
142259.14341.SAMPLE424	2.00174955119365	1.70264554988309	2.08126840462025	2.12974801196707	1.92546065905756	2.00114688951193	1.40916505499733	1.41666000327574	1.38977601228752	1.5002614090912	1.27325550822376
142259.14341.SAMPLE425	0.982963325769712	0.771179921470278	2.14491390320308	2.29606570885527	2.02361837148826	2.27745302746252	2.08385029060029	1.92797415533495	1.97305135679672	2.02924924822494	1.94363571608041
142259.14341.SAMPLE426	1.6600498329623	1.43476455216075	1.64259907395936	1.71037050699227	1.47148158055359	1.62567340788744	1.32959215001668	1.20826745718345	1.22458934341672	1.31437906993857	1.22008102454326
142259.14341.SAMPLE427	1.13409250364181	1.11860544117478	1.5489493575777	1.71794101672447	1.53019283612	1.80638451065791	2.15982883922007	1.91485319027911	1.96973523493834	1.98387826661598	2.15280900802446
142259.14341.SAMPLE428	1.09736140131756	1.14076689045509	2.45674035520475	2.56309052084295	2.3040585045702	2.48133563799939	1.98524636494235	1.91015371715606	1.94873313985837	2.01554387868909	1.79038530377632
142259.14341.SAMPLE429	0.985044744328461	0.821865714849951	1.82612467926535	1.99623393181421	1.73517287580525	2.02288459593781	2.03943870565445	1.85039504402391	1.89596791723472	1.92194942233064	1.95525950046128
142259.14341.SAMPLE430	0.709478017136418	0.734642105547453	2.09542284783352	2.28958996528719	2.05645678014454	2.36407422325159	2.62105794457287	2.40510192383135	2.43308259395241	2.45683356667429	2.57575415428896
142259.14341.SAMPLE431	1.53855003052055	1.43958549398168	2.49973437434093	2.65627816564258	2.38221907894872	2.62827926278405	2.39271830981908	2.2440324067085	2.29948722748987	2.34595705202085	2.24270557766784
142259.14341.SAMPLE432	1.84761434488738	1.91771586865181	1.22074719251034	1.3205435244636	1.27735526250187	1.38348305884458	1.94587080528035	1.68077890141019	1.81377408674426	1.75584853070962	2.01471608559996
142259.14341.SAMPLE433	1.49104876520979	1.59355367258528	2.1470076149928	2.2059455435929	1.9901991845479	2.08367327604005	1.49362617784916	1.48789741422202	1.47146748675659	1.57438265918679	1.34224740252875
142259.14341.SAMPLE434	1.03439518664299	0.961526929540019	1.63100116936218	1.7637474490704	1.49692891202206	1.74399414329377	1.64432654876088	1.45971735627065	1.51170778571466	1.56138180636618	1.53374158690793
142259.14341.SAMPLE435	0.923799235899797	0.878363512135071	1.8222915364182	1.9759058147894	1.70834524178908	1.97461700017791	1.87932035006798	1.70178858403498	1.74863360644459	1.79298613326765	1.75974890219224
142259.14341.SAMPLE436	1.27850511587421	1.21301448995922	1.98081354075176	2.1216749936991	1.84714566460892	2.09362693624238	1.88567584661045	1.72951557629727	1.77509492417722	1.83410716291603	1.73701417389951
142259.14341.SAMPLE437	1.58242573193236	1.4866802900536	2.32774367769011	2.44655122719558	2.17775895408709	2.37764298099545	1.96793836244076	1.86248888658631	1.90613439053634	1.97252250426858	1.77580111404662
142259.14341.SAMPLE438	2.16850624224394	2.28788175532093	1.35115623408688	1.35469819828494	1.44128719172854	1.31453828794172	1.96363624447988	1.79593299277395	1.87869727599172	1.80133638646576	2.07392611739821
142259.14341.SAMPLE439	1.7439666470908	1.94727519177881	2.09316788309174	2.05063916493619	1.95725034928846	1.91318096941358	1.21981459448079	1.37615855820673	1.32956118024143	1.42789014644367	1.2073217140842
142259.14341.SAMPLE440	1.25081809490004	1.25175482579272	1.66127082589863	1.76836702060871	1.49556816123136	1.71895324110333	1.51698175577912	1.35274052709961	1.39854145299486	1.46723830923267	1.39187520251247
142259.14341.SAMPLE441	1.40313534217183	1.2883346933426	1.55692276690999	1.70107886434282	1.4472493999211	1.70259278771113	1.70467417446244	1.50286403929731	1.56316179698431	1.59172747994302	1.62544605824944
142259.14341.SAMPLE442	1.20151934013493	1.2591624678419	1.63507376471733	1.65376491001281	1.48430848839134	1.52965350078638	1.14929106858884	1.10702262370316	1.09481581353346	1.17927845822939	1.07638961938658
142259.14341.SAMPLE443	0.6792719831295	0.483544820012319	1.72840427430643	1.71022233459052	1.58930199180175	1.56923982981112	1.09091667334375	1.13600863778129	1.09705171868739	1.16969279833192	1.05358676539251
142259.14341.SAMPLE444	0.860708878966655	0.831551254402091	1.23163117915209	1.26090830560425	1.14396553643557	1.14013057500973	1.22357451780954	1.06893709160741	1.10039951656641	1.12760818017534	1.25253754093209
142259.14341.SAMPLE445	1.18492675282525	1.10760813417153	1.63072707926005	1.53004030709239	1.56940788165025	1.36955626524133	1.24387196987469	1.30693246220002	1.2402917694944	1.23169076346999	1.31679787315726
142259.14341.SAMPLE446	0.620077754726174	0.602212957037691	1.56191148201972	1.55747468756866	1.42510493263509	1.42781483547459	1.09564049528035	1.06628093251626	1.04402613818458	1.10917990614129	1.05243514452055
142259.14341.SAMPLE447	0.797059818392926	0.756618258952261	1.89643597431975	1.87627002444848	1.7565879196312	1.73472354931925	1.13552719923814	1.23135288551408	1.19107826904419	1.2789954427981	1.09653924685571
142259.14341.SAMPLE448	0.675454343140943	0.601252040416266	1.50036916099609	1.53180804588318	1.34854362490776	1.43001247731605	1.18677508644302	1.07490493195516	1.08739958788043	1.16724901369575	1.12631327065684
142259.14341.SAMPLE449	0.995631339253667	0.93568338308823	1.2853888709514	1.37016204142544	1.17956739648569	1.32375600783194	1.38956902581526	1.1781205959855	1.25243539254529	1.28650371267255	1.37398728601206
142259.14341.SAMPLE450	0.946819108343033	0.94110851378143	1.61679420310335	1.70248658658779	1.44515108013279	1.63614848658131	1.40238774885312	1.25479568885349	1.28759641864473	1.36495390760912	1.28917368273576
142259.14341.SAMPLE451	0.853313987212323	0.814082109632223	1.96517340448491	1.95390904179095	1.82188120948265	1.81262824383871	1.17865803776102	1.27391392472626	1.23775604440027	1.33588817969742	1.12268562575884
142259.14341.SAMPLE452	1.29270132678065	1.10002867610046	1.97043542451241	2.16031628944065	1.93906863774158	2.24950774570238	2.56702564489196	2.33936115172475	2.36979169273178	2.39216355229376	2.53397369386912
142259.14341.SAMPLE453	1.12801977010047	0.946379454926247	1.49231996542593	1.65769019137043	1.46632996244006	1.73593147366638	2.06351619850402	1.81997022255337	1.88251955829854	1.89431649025604	2.05719198692954
142259.14341.SAMPLE454	0.966672732982452	0.89800289263659	1.44187076391069	1.55387904873479	1.31335020991293	1.52901633236847	1.50802541647958	1.30868288416228	1.37354164604239	1.41528580959736	1.44390935352375
142259.14341.SAMPLE455	0.890652825866671	0.892396143777547	1.23257063080956	1.36728422650852	1.22746897354607	1.41440226701732	1.78601338267712	1.52902669010824	1.64081028883276	1.62146857699962	1.82505782928725
142259.14341.SAMPLE456	1.10932656717785	0.898578432155898	1.5077097360593	1.67393499708643	1.48448113751491	1.75602997937958	2.09373031325287	1.84934797520048	1.90973865390207	1.92205016396308	2.08756276332511
142259.14341.SAMPLE457	1.22722130966453	1.16926455012647	2.10349228421702	2.29626464787943	2.05942242228274	2.36590717179661	2.59558212995969	2.38409483896231	2.41185215427437	2.43828652346744	2.54636551966999
142259.14341.SAMPLE458	0.87319995998191	0.846784840999684	1.24483284163206	1.32594765193895	1.15106030548842	1.27472590999104	1.3826785327071	1.16485026462075	1.24649036244439	1.27126725318613	1.38313359117501
142259.14341.SAMPLE459	1.03146390533779	1.07487876484151	1.63180317520601	1.7910693009523	1.66618827749352	1.91521161127884	2.43203853821236	2.1706349678097	2.2411824366915	2.22493344219167	2.44720616626897
142259.14341.SAMPLE460	1.60651223240441	1.66481682234109	1.81823313502152	1.97144310353598	1.87439160853047	2.11134263686551	2.69172652585925	2.42833576437698	2.50104624484778	2.47375250802303	2.71174177780411
142259.14341.SAMPLE461	1.28198747881188	1.06897374950266	1.43382889662856	1.59043532967163	1.43266889713282	1.68242716278437	2.08731234545576	1.8323272403486	1.90810133619294	1.90634040775887	2.09892165439618
142259.14341.SAMPLE462	1.64401054490024	1.50176332289906	1.87651537466837	2.05285894446242	1.90719437882652	2.17688386510763	2.67630334462941	2.42125029216638	2.47512462048292	2.46856060413594	2.67754099020873
142259.14341.SAMPLE463	0.929648558714329	0.602159723488	1.19931871344839	1.32637336380276	1.18699148471407	1.35432795037094	1.70771232473205	1.45196474498453	1.56861524999309	1.5486540490334	1.75134546748499
142259.14341.SAMPLE464	1.41488556316109	1.20946636489369	2.47916249956275	2.67894620310063	2.42953277767757	2.72817580965039	2.84748034255284	2.6559586002473	2.68673857140109	2.72125331755067	2.77582999476039
142259.14341.SAMPLE465	1.36672938393753	1.35073897742312	1.69778893703512	1.87422640289919	1.69180272114883	1.97787359162185	2.37477734416348	2.12871555137747	2.17655973444994	2.18732172310139	2.36568161382512
142259.14341.SAMPLE466	1.13205959321664	0.957789939758475	1.85125698218887	2.02507258655896	1.8834079021987	2.15068579296016	2.65505340789061	2.39893907516848	2.45476638548295	2.44637205971451	2.65813756400307
142259.14341.SAMPLE467	1.19951199722749	1.0289159017856	1.74313793070508	1.81573060311502	1.56992378060461	1.72606869686995	1.37257575155934	1.2685376260783	1.28272524250784	1.37214511902694	1.24485193933481
142259.14341.SAMPLE468	1.11117527416207	0.917103244792006	1.18618964668806	1.22004789068807	1.1153081145092	1.10412564720651	1.26909368144542	1.10197175922045	1.1441674527369	1.15829478000648	1.31582222901754
142259.14341.SAMPLE469	1.09891701363701	0.93955319271289	1.96289733193599	2.13960916569662	1.87776930653353	2.16722299759223	2.1725362447167	1.99208552841532	2.03339189489775	2.06459441804904	2.08853836767182
142259.14341.SAMPLE470	1.35403890339037	1.36148049041569	1.73156734715251	1.8307024212188	1.55765433971744	1.76762963957982	1.49841681790191	1.35554243410837	1.39208233700465	1.46867152142715	1.36382724774823
142259.14341.SAMPLE471	1.01289224576116	0.926045062014797	1.45382083906948	1.55777720149224	1.31455814651507	1.52294709069423	1.46657709591168	1.27446367081898	1.33448045258685	1.38429317366678	1.39635092837305
142259.14341.SAMPLE472	0.875290485583936	0.709488470734407	1.26191540335251	1.33302542415189	1.15784806236616	1.2690321241263	1.33801221756228	1.13319086849442	1.20348600063697	1.2367636295432	1.33224255724452
142259.14341.SAMPLE473	1.06783362210886	1.00953971122825	2.00300744360765	2.18927216677786	1.94860033680092	2.25266767172951	2.45249978120867	2.2440645926313	2.27485424556878	2.30225225221904	2.40106187543561
142259.14341.SAMPLE474	0.980647337494787	0.902431870785504	2.05529796996766	2.20380410955386	1.93144268191639	2.18557800446911	1.99969246291913	1.84170183251659	1.88699414462589	1.94245436953086	1.85960863749108
142259.14341.SAMPLE475	0.878994361333377	0.798543366288744	1.26719386981228	1.33688631543192	1.16084478020278	1.27132775497097	1.3314986308341	1.1291024574604	1.19737394413898	1.23239962236491	1.32397507437932
142259.14341.SAMPLE476	0.862408094804217	0.866965558011043	1.39587321555062	1.52885491577744	1.30700364195682	1.53552705804641	1.64100526767772	1.4199989954673	1.49819518141624	1.51725209746648	1.6071517801583
142259.14341.SAMPLE477	1.59383607127645	1.24554017409256	1.91567836572112	2.00145399916141	1.74481257406645	1.91182645064573	1.50368733799316	1.41090350329693	1.42675973140731	1.51363064310376	1.34851791892226
142259.14341.SAMPLE478	0.965283981238393	0.894546865222583	1.83627850493538	1.95254340837207	1.67516863888066	1.90002141198901	1.63778911471462	1.49036860893095	1.53156692999144	1.60257196270138	1.48838433545902
142259.14341.SAMPLE479	1.62441236694616	1.55207993784551	2.13699245923608	2.32262927196851	2.06656577623293	2.36289733158222	2.43144961706775	2.24604622192659	2.27913416120888	2.31386132628479	2.35865748054457
142259.14341.SAMPLE480	1.21443514465856	1.14760299694032	2.1904090656999	2.30508638737315	2.03554874980743	2.23415274697007	1.84033452983544	1.73129130469042	1.76958940036706	1.84116984955422	1.65528380725794
142259.14341.SAMPLE481	1.98977112937805	1.90865421722468	1.8414445829175	1.77228707426835	1.72932443420226	1.62937851040133	1.1244302946314	1.26014432808054	1.19729711690838	1.24331504118156	1.16116789338909
142259.14341.SAMPLE482	1.30252678134709	1.25788828141562	1.68218952459637	1.7819534150567	1.51077958860305	1.72347632339658	1.48577447427256	1.33356738165725	1.37321080817295	1.44714327088104	1.35794791638888
142259.14341.SAMPLE483	1.7337351758898	1.57096062952917	1.24221734300973	1.35514926609842	1.29262067835312	1.43364525282557	1.97232594912762	1.7032135429137	1.83121365339269	1.78130691233905	2.03115531335856
142259.14341.SAMPLE484	0.714396511888215	0.625833858349943	1.13184102411101	1.17437834490352	1.15426075526762	1.09934822273291	1.59876103598413	1.39753706505929	1.49440903176921	1.44527296475955	1.70542291856294
142259.14341.SAMPLE485	1.85192640147219	1.90570327342375	1.4775638337923	1.51057416625258	1.59830125976216	1.53075240862263	2.2392600062037	2.036269082029	2.13518888716798	2.05363974388374	2.33370750637578
142259.14341.SAMPLE486	0.570900365692659	0.525054136493167	1.16984511830026	1.16495370647323	1.17255270171647	1.04711041390449	1.46507929332114	1.33254925666711	1.38146711442899	1.34644288386955	1.58830125633782
142259.14341.SAMPLE487	1.3669006542302	1.50380067795879	1.6733459156199	1.66962479793764	1.53124832252824	1.53421657613819	1.10317826894206	1.11033437051456	1.08079380547864	1.15787430565733	1.05068921783301
142259.14341.SAMPLE488	0.623492197002117	0.62895101501639	1.27305066427142	1.23414968275008	1.31706400814204	1.1353723525563	1.63475778379508	1.52798615539641	1.57185335731888	1.51533737769462	1.77205305561975
142259.14341.SAMPLE489	1.0270276719794	1.24476357749972	1.40150160511155	1.35820233597279	1.33396746572386	1.19414398358139	1.13032553672475	1.10672339734257	1.05493357785925	1.07476644454817	1.16989695638515
142259.14341.SAMPLE490	0.82047909550948	0.920157764872844	1.42177714648961	1.353429054257	1.4869741265777	1.27933099515403	1.84098849037496	1.74189809537731	1.77982225971732	1.70620692801994	1.97143068390333
142259.14341.SAMPLE491	1.06141571733223	1.22184227294963	1.51317057562288	1.44146238379128	1.44045553148221	1.27406785644475	1.13991125321579	1.16222413456912	1.1052673941392	1.11083070413065	1.18132076274006
142259.14341.SAMPLE492	0.676586866922519	0.681787638442727	1.35662987717973	1.28118856676523	1.362129349493	1.13452296605395	1.44070991975765	1.40725771003913	1.38448598921518	1.36450898263888	1.57761380121494
142259.14341.SAMPLE493	0.589006448465395	0.667310440967515	1.27962551079236	1.22583932221787	1.30612349113089	1.10569685396821	1.5259372436057	1.44966344184723	1.47076492270599	1.42892282181323	1.66983249555252
142259.14341.SAMPLE494	1.49913816762952	0.989574974157686	1.98554643521745	1.8459910750388	1.89410992457871	1.7180775181865	1.3309745048064	1.49568967695136	1.41971135635864	1.42828533337077	1.42824841961409
142259.14341.SAMPLE495	0.64862669189225	0.572241524315139	1.22306455042092	1.203045162162	1.1833327916737	1.05581699127412	1.27065999030688	1.17450230193986	1.16587752368722	1.17570020660543	1.36187597303312
142259.14341.SAMPLE496	1.49242354892525	1.4266415252457	1.79072527798007	1.73850052199665	1.67102573869279	1.5936318899213	1.09611348800456	1.20021002589923	1.14372600727859	1.1980337503648	1.10343929373206
142259.14341.SAMPLE497	0.815322872619454	0.582605103570235	1.30849785264646	1.43086900799403	1.23376842250772	1.43472825359246	1.58841101499251	1.36057701913747	1.45075946513064	1.46306748811322	1.58372836666907
142259.14341.SAMPLE498	0.651518647505139	0.61815685515579	1.22758700198724	1.25633023386381	1.14175202433401	1.13506318457618	1.22521813209467	1.07097374160601	1.10189118174919	1.12794328815192	1.25644262459053
142259.14341.SAMPLE499	0.900046274791936	0.848774313495426	1.24250927461589	1.37286712434611	1.2088990174063	1.39741289398061	1.67631720853953	1.43299061562827	1.53786020400902	1.53295382487344	1.70663068818301
142259.14341.SAMPLE500	0.859176217852544	0.846548518054717	1.31640689805344	1.44715205030954	1.25081880783057	1.4612551749065	1.64135128934931	1.40950264640909	1.49935496298851	1.50965637030699	1.63897212059697
142259.14341.SAMPLE501	0.661982236338652	0.52177464648818	1.34040191879711	1.35260369974794	1.22791340566708	1.22769676958703	1.14703175234275	1.03534850901592	1.03954561333971	1.08379633078941	1.14702526685155
142259.14341.SAMPLE502	0.909888568260475	0.826385600940064	1.60028183442925	1.6242153468293	1.44761159568232	1.50705958807916	1.16215095610802	1.09833741842953	1.09357715614649	1.17747803968218	1.08994173290863
142259.14341.SAMPLE503	0.931426978918079	0.893703492147483	1.46505505918909	1.41633916258878	1.38207529242225	1.25619100549434	1.09801527393876	1.09570809053636	1.04583021926573	1.06467260609998	1.12368144172723
142259.14341.SAMPLE504	0.901872823743876	0.944827788722906	1.30615089873611	1.27179013187817	1.25601585653092	1.10985804229719	1.19961010629958	1.13912693630311	1.09599701209584	1.12003211036832	1.26916182741845
142259.14341.SAMPLE505	1.35795856454204	1.23824947590986	1.13938288651458	1.20390020902995	1.17143147186843	1.17016136655841	1.70469981459956	1.47227969389408	1.59338022454712	1.53946928832294	1.80175377782813
142259.14341.SAMPLE506	1.48081308379734	1.42095075099955	1.39362748053602	1.42037388715696	1.25773308127353	1.31474597039977	1.1754148379423	1.04685042293934	1.0638520917072	1.1271815961038	1.14632679130774
142259.14341.SAMPLE507	1.31737620214299	0.962164113312506	1.59944470483375	1.72477479550283	1.66761986452981	1.86486959011122	2.47621225119086	2.20964852754858	2.30371014530516	2.26268425938497	2.51386772175101
142259.14341.SAMPLE508	1.08209405958636	1.08992995580766	1.21248321615061	1.29089401986991	1.12962749467358	1.23494912210168	1.38124561883164	1.16057384522901	1.24545942983249	1.26290893016965	1.39482541105839
142259.14341.SAMPLE509	1.50289205716471	1.32963130000879	1.15831677589875	1.26228138459459	1.18501244816145	1.28576461368973	1.78032007586484	1.51606002657912	1.65126284766755	1.60362276030835	1.8515480192886
142259.14341.SAMPLE510	0.747235819504401	0.654969399836127	1.11382251792173	1.18190100639966	1.12140961656803	1.13101693596802	1.59203958041994	1.36263975547428	1.475098216717	1.43323364537838	1.6839873100472
142259.14341.SAMPLE511	1.6444579584622	1.52081087345438	1.22942262235986	1.25924803792836	1.29811341754132	1.21091280309338	1.82267917921864	1.63353575235715	1.73092220538532	1.66257602960192	1.93241051837458
142259.14341.SAMPLE512	1.601372585219	1.47409964273406	1.47650615405984	1.60321731681738	1.53155352911105	1.73298120264423	2.30700933190505	2.03930469660223	2.1386028617616	2.10066405019317	2.34479185862857
142259.14341.SAMPLE513	1.6983943345765	1.43833964229725	1.286675244261	1.37238135242296	1.37037977628539	1.44595555735454	2.06980823923822	1.81363719756332	1.94101630569258	1.8765988311002	2.14395584701604
142259.14341.SAMPLE514	0.872700367775951	0.780801391453494	1.19536602171629	1.26283993728223	1.25586942610887	1.27235872897612	1.86733925368203	1.62618243083021	1.75472723700229	1.69161803852405	1.95941471798945
142259.14341.SAMPLE515	1.28596815563218	1.02439641527824	1.27064779694851	1.23145005272536	1.23530622282931	1.07555393007866	1.27356400422463	1.20504223405642	1.17880248756447	1.18981025233042	1.37212228861801
142259.14341.SAMPLE516	1.6776307392872	1.68099684581364	1.55789193410223	1.69601570014468	1.6123070647119	1.82921172253246	2.40006551345714	2.13366166283948	2.22301219148445	2.19048419141755	2.43091862670397
142259.14341.SAMPLE517	2.15257448191681	2.11168158217831	1.74882838093049	1.89575864999825	1.80652700775937	2.03642001394019	2.62200151621676	2.35750480672186	2.43514360112719	2.40502880013562	2.64601248873577
142259.14341.SAMPLE518	1.33411375794857	1.32330185412786	1.62413638316577	1.74086715799836	1.70294799417691	1.88195332284238	2.52006200593142	2.25437078839907	2.35158218609384	2.30480230454987	2.56280401168799
142259.14341.SAMPLE519	1.87996445792169	1.73169294200738	1.30850334239444	1.38692808949707	1.40620267696065	1.45009142851882	2.09909556787148	1.85177434840502	1.97566217413229	1.90726926522174	2.1792765461083
142259.14341.SAMPLE520	1.54235288104138	1.03775147282864	1.81681518774157	1.77094505127853	1.69196632803253	1.62703387995597	1.10038425118522	1.20549184752335	1.15180939433152	1.21365320148025	1.09836889337224
142259.14341.SAMPLE521	1.98004555189603	1.43186532428536	2.12802210632512	2.08167831013942	1.99323332568239	1.94400087716474	1.23793970544146	1.40787692187609	1.35831242032062	1.45808883734888	1.23517355258792
142259.14341.SAMPLE522	0.796876184693083	0.647414807475134	1.14103471850157	1.17439988286438	1.09933386525672	1.0619228801732	1.34636716439788	1.17529190552217	1.22806660654964	1.22240408043062	1.42349374417885
142259.14341.SAMPLE523	1.22248000199339	0.914897182855786	1.44958666564651	1.40628446628153	1.36502051132642	1.24897472245998	1.0943498815786	1.08401770042533	1.03669102595465	1.05798185112673	1.11804918134153
142259.14341.SAMPLE524	0.841058137593377	0.832114632107196	1.15366244124013	1.27059134236917	1.15057822236988	1.28150981357879	1.6742099289643	1.4145105259555	1.54033945708513	1.50995537192355	1.73090742816379
142259.14341.SAMPLE525	1.25377745201292	1.30466797889729	1.47681719573887	1.44094669962551	1.37766234179441	1.29055307801728	1.07619125600441	1.06791953014644	1.02568957830644	1.05237706861575	1.0847647468583
142259.14341.SAMPLE526	2.07808044148651	2.01141006046961	2.26567945585067	2.24116578907654	2.12486122490759	2.10184315762519	1.34324148233459	1.49471813307651	1.46308265663041	1.57548582162511	1.30132808741219
