samples	PC1	PC2	PC3
142242.14341.SAMPLE19	-0.00228326875527189	0.0100258546311555	-0.00971632286838751
142242.14341.SAMPLE190	-0.0126418238238594	-0.0167305253984712	-0.00677153044614168
142242.14341.SAMPLE191	0.0137128371884338	-0.0001469845716388	0.00795839748288387
142242.14341.SAMPLE192	0.0100176346346431	-0.00445954183254186	-0.00159919969502798
142242.14341.SAMPLE193	-0.00569013724740295	-0.00506572677883011	0.0260721487632937
142242.14341.SAMPLE194	-0.0159030989629856	-0.0232204253603374	0.0145717320600508
142242.14341.SAMPLE195	-0.025741307112447	0.00124272660524468	-0.00231307860594351
142242.14341.SAMPLE196	-0.0137597225000186	-0.00641935869547724	0.0392121896689777
142242.14341.SAMPLE197	-0.0204607801848364	-0.0108958641667488	0.00788372305639213
142242.14341.SAMPLE198	-0.00117852527204584	0.0230077038442035	0.0155110002420248
142242.14341.SAMPLE199	-0.0197270252387471	-0.0100206163334801	0.0204065472856228
142242.14341.SAMPLE2	0.0178039440308919	-0.0208287525882515	0.0190981708516865
142242.14341.SAMPLE20	0.023051136568662	0.0131402403678201	-0.0179903933892997
142242.14341.SAMPLE200	0.0152428107583515	0.0112156824877522	-0.00129317408888727
142242.14341.SAMPLE201	0.0336522742935412	0.0069665100972995	-0.0165659602711481
142242.14341.SAMPLE202	-0.000498322920942814	-0.00770588304009288	0.00166310317911451
142242.14341.SAMPLE203	0.00385386121401829	-0.000864405456731762	0.0300570683361667
142242.14341.SAMPLE204	-0.00330167274964847	-0.00800784889299863	0.024551140042646
142242.14341.SAMPLE205	-0.0129850368177937	0.0212218850051765	-0.00147215996876289
142242.14341.SAMPLE206	-0.0322201177209117	0.0283651223021995	-0.0450090830477598
142242.14341.SAMPLE207	-0.0229454200194604	0.0153974985121173	-0.0392850475036645
142242.14341.SAMPLE208	-0.0358490373585312	0.0234960182192559	-0.0269121803135051
142242.14341.SAMPLE209	-0.039698238711207	0.00515719944496153	-0.00861941025460491
142242.14341.SAMPLE21	-0.00711783150923863	0.0104328689690611	0.00115141790111919
142242.14341.SAMPLE210	-0.030880334354591	0.0300293209663524	-0.0492866899336537
142242.14341.SAMPLE211	-0.0394287897085991	0.0236054823885735	-0.039662786385958
142242.14341.SAMPLE212	-0.0200465620009226	0.0294281821050525	-0.0292081419050351
142242.14341.SAMPLE213	-0.0386933241337565	0.0146459698592253	-0.00387583559585684
142242.14341.SAMPLE214	-0.0315543911531694	0.0272131284044567	-0.0125754776406629
142242.14341.SAMPLE215	-0.0331412985178388	0.0108619377671771	-0.0131702940526458
142242.14341.SAMPLE216	-0.00714614470656034	0.0275389061044838	-0.0137322525206204
142242.14341.SAMPLE217	-0.0283872936652526	0.0168465301561384	0.0220219668613481
142242.14341.SAMPLE218	-0.0300208370126846	0.0151629973828238	-0.00331474129145168
142242.14341.SAMPLE219	-0.0405394458988592	0.0222877067852154	-0.00661795242425337
142242.14341.SAMPLE22	0.00107615401961373	0.00753632368424311	0.00963241178831896
142242.14341.SAMPLE220	-0.0128696112292544	0.0388426577919966	-0.0215617881476926
142242.14341.SAMPLE221	-0.0254856800357656	0.0307360198727188	0.0180763893590287
142242.14341.SAMPLE222	-0.0118762294873988	-0.00350654460756839	0.014797815837419
142242.14341.SAMPLE223	-0.0105326216571102	0.0143918755108135	0.00113348968070934
142242.14341.SAMPLE224	0.0347897592394971	0.00359556562141951	0.0097013028521187
142242.14341.SAMPLE225	0.0125992943554643	-0.0234539200867834	0.0503158058545317
142242.14341.SAMPLE226	0.0117358399290734	0.00873812473799939	0.0336533629953569
142242.14341.SAMPLE227	0.0131245143668252	0.00237813014384458	0.0186569850427792
142242.14341.SAMPLE228	-0.00919266090133892	0.0131245820799295	0.0215825350351192
142242.14341.SAMPLE229	-0.0129199413008791	-0.0157544896999969	0.0307411390484605
142242.14341.SAMPLE23	0.0153350922522877	0.0289588149608413	-0.0230820704866221
142242.14341.SAMPLE230	-0.0258526116688083	0.00385733672546757	0.017575111145684
142242.14341.SAMPLE231	0.0273279528691645	-0.00137635353995821	0.0042922783646871
142242.14341.SAMPLE232	0.0214875179294562	-0.0108390611024476	0.0276596493351288
142242.14341.SAMPLE233	-0.0106512438239274	0.0284537778947723	0.00102919740089451
142242.14341.SAMPLE234	0.0195384924042871	0.0173076752312755	0.0201006288946052
142242.14341.SAMPLE235	-0.0288867817109759	0.00653040950274708	-0.0135747313114371
142242.14341.SAMPLE236	-0.00892642253101224	0.0230108901409146	0.0187185353242549
142242.14341.SAMPLE237	0.0235187208208916	0.0193173704433883	-0.00838738702774095
142242.14341.SAMPLE238	0.0329020329215252	0.0275282176900015	0.0144122727922345
142242.14341.SAMPLE239	-0.0151072351418913	0.0202863295142028	-0.0157946809416188
142242.14341.SAMPLE24	0.00710727560520904	0.0218836528379144	0.0107980353315547
142242.14341.SAMPLE240	0.00123582335488973	0.030112570088428	0.00422179573692495
142242.14341.SAMPLE241	0.0502472834035442	0.0155887155041424	-0.0454572857897329
142242.14341.SAMPLE242	0.0325101600918995	0.0100645963075039	0.00727124196157488
142242.14341.SAMPLE243	0.0289888427061936	0.0073228790527372	0.0110549090509058
142242.14341.SAMPLE244	0.0398263183085143	0.0162694009613222	-0.00720884742690845
142242.14341.SAMPLE245	0.0173276424204226	0.0347307971990609	-0.0120263166425044
142242.14341.SAMPLE246	0.0283285749641409	0.0285438322236882	0.00794761069229491
142242.14341.SAMPLE247	0.0160745704834997	0.0294798940850145	-0.00701951022804616
142242.14341.SAMPLE248	0.0389906705431195	0.0222131558292654	0.00299305627681254
142242.14341.SAMPLE249	-0.0131354322426539	0.0333644930548069	-0.00174474368294359
142242.14341.SAMPLE25	0.0103467440891714	0.0205262210091408	0.0190501411753623
142242.14341.SAMPLE250	0.0269705962869441	0.0180428989109094	0.0265993289879456
142242.14341.SAMPLE251	0.0206893417333023	-0.0544292003901199	-0.0617403378134796
142242.14341.SAMPLE252	-0.0444594259021618	-0.0372860881770503	-0.0046475628535684
142242.14341.SAMPLE253	-0.0288475564974794	-0.0267476796572734	-0.00146105350618372
142242.14341.SAMPLE254	0.0279210736047103	0.0288726572881656	-0.00297158927400554
142242.14341.SAMPLE255	-0.0194653224929272	0.00482845162722778	-0.00560540664563308
142242.14341.SAMPLE256	-0.0151865973884915	0.0298104176611979	-0.0307748867950421
142242.14341.SAMPLE257	0.0349515983962493	0.0310549965367321	-0.0169598640667743
142242.14341.SAMPLE258	-0.00822390291368841	0.031013665357802	-0.0403038800033245
142242.14341.SAMPLE259	0.0349714617539332	0.0122389553648628	-0.0115890649788844
142242.14341.SAMPLE26	0.033397384831011	0.0112149198686758	-0.0212054000048252
142242.14341.SAMPLE260	-0.0118027527843742	0.0228368848902639	-0.0253580646277195
142242.14341.SAMPLE261	0.0141181924120485	0.0302742077810058	-0.0182100065939718
142242.14341.SAMPLE262	0.024111401085046	0.0337732954457632	0.00149818078876098
142242.14341.SAMPLE263	-0.00826607810434033	0.0300140628520647	-0.0255264751360754
142242.14341.SAMPLE264	0.0510680140395025	0.0104839645447621	-0.100913371532078
142242.14341.SAMPLE265	0.0215597864137746	0.0331230863666575	0.000042638068863895
142242.14341.SAMPLE266	0.0335185842180187	0.011817642454163	-0.0363691215692208
142242.14341.SAMPLE267	0.0465373222018835	-0.00265605998723245	-0.090858226580455
142242.14341.SAMPLE268	0.0394753900873986	-0.0045513777505775	-0.0266397373811808
142242.14341.SAMPLE269	0.0387474861815505	0.0149517210214494	-0.107813266619081
142242.14341.SAMPLE27	-0.0188810321523218	0.0183128654090264	0.0153920432550609
142242.14341.SAMPLE270	0.0137194291653629	0.0316673583989405	-0.0320880290507222
142242.14341.SAMPLE271	0.0123253177059492	0.0200219646375657	-0.013685392075377
142242.14341.SAMPLE272	0.0350126598961657	-0.00532656009017631	-0.0332059531501824
142242.14341.SAMPLE273	-0.00436242979557293	0.0222655035296654	-0.0165507935978437
142242.14341.SAMPLE274	0.0284114644139011	0.0110263183110982	-0.0172091366594844
142242.14341.SAMPLE275	0.0337351325551725	0.0269141338464932	-0.0180772239072078
142242.14341.SAMPLE276	0.0309666969718244	0.0385579314633728	-0.0114447734100099
142242.14341.SAMPLE277	-0.0288238764112774	0.0248838058197013	0.00438700115414719
142242.14341.SAMPLE278	-0.0221293775269626	0.0124126226876326	0.0223751930827153
142242.14341.SAMPLE279	-0.0157044289411804	0.0271224778686161	0.00257595248012296
142242.14341.SAMPLE28	-0.0274755749281479	0.00742178608348308	-0.00702697452030208
142242.14341.SAMPLE280	-0.0171504240434525	0.0221100382616404	-0.0166976801722007
142242.14341.SAMPLE281	-0.0159457688486693	0.0130302449633357	0.0233915430052759
142242.14341.SAMPLE282	-0.0170419633440167	0.0267223175977442	-0.0220117955628725
142242.14341.SAMPLE283	0.0356042741179394	0.0124152490740402	-0.0202345044504083
142242.14341.SAMPLE284	-0.00454173345058848	-0.00125975775414766	0.0203365574194534
142242.14341.SAMPLE285	-0.0276851822238476	0.00111302902294323	-0.0081980394016838
142242.14341.SAMPLE286	0.0016577403680274	0.014865284215004	-0.00665939660888445
142242.14341.SAMPLE287	-0.0147039908624058	-0.00624206999128557	0.0136957058925971
142242.14341.SAMPLE288	-0.0212494601033681	0.0132978482575846	0.0104416748582279
142242.14341.SAMPLE289	-0.00184058832231358	0.0163599429469344	0.0315731237028589
142242.14341.SAMPLE29	-0.0147479238353783	0.0149807328945502	0.00152998381593667
142242.14341.SAMPLE290	-0.0171258898241504	0.0177978161999111	0.0219420615249182
142242.14341.SAMPLE291	0.0386513243333227	0.00620235111494891	0.0275893698628738
142242.14341.SAMPLE292	0.029934298723583	0.0164163762419238	0.000217931404104001
142242.14341.SAMPLE293	0.0478691593144649	0.0105873542487376	-0.0063265175686945
142242.14341.SAMPLE294	0.0323339665559468	0.0199748008977451	-0.00442395926722929
142242.14341.SAMPLE295	0.0309563906163567	-0.00551024709703187	0.0175572566858609
142242.14341.SAMPLE296	0.050209756752375	0.00544790586636216	-0.062760087202221
142242.14341.SAMPLE297	0.0445354178187782	0.0147407547366576	-0.0165886291450611
142242.14341.SAMPLE298	0.0439673500516301	-0.00395922306887659	-0.0259181034043503
142242.14341.SAMPLE299	0.0170209474757373	0.038662565723156	-0.0142104821089932
142242.14341.SAMPLE3	-0.00147085690564847	-0.000635755655509312	0.0167982619503035
142242.14341.SAMPLE30	-0.0160993058948239	0.00783631022215874	0.00731758792080267
142242.14341.SAMPLE300	-0.022920061838084	0.0303848222104356	0.0257495226782229
142242.14341.SAMPLE301	0.013459557042149	0.000427791676664486	-0.0102697175919477
142242.14341.SAMPLE302	-0.0316322366981171	0.0229399802066714	0.00489559895702259
142242.14341.SAMPLE303	-0.0161634236769091	-0.00430636848291051	-0.000871754684492386
142242.14341.SAMPLE304	-0.0251295191611608	0.0462836288521988	-0.0275191956875884
142242.14341.SAMPLE305	-0.038795150722068	0.0209387008955667	-0.0288123456496962
142242.14341.SAMPLE306	0.0188595542467577	-0.00739210332488548	0.042210755189707
142242.14341.SAMPLE307	0.0247631463800079	0.00706729438006338	-0.00231765460769072
142242.14341.SAMPLE308	-0.00560152635627312	0.0169561052406775	0.00455427440328926
142242.14341.SAMPLE309	-0.0153368056661868	0.00113829030630222	0.0091332819710032
142242.14341.SAMPLE31	-0.00178868645848503	0.0111548203290113	0.0151145047267236
142242.14341.SAMPLE310	0.0116913452572027	0.0225599073592134	0.00822138451953237
142242.14341.SAMPLE311	0.017887176687044	0.0195318181158522	-0.0173471048601343
142242.14341.SAMPLE312	-0.00204003245575732	0.0101471279992155	0.00828629519578839
142242.14341.SAMPLE313	-0.0317139616304434	0.0270490350936537	-0.00827879762964424
142242.14341.SAMPLE314	0.0111364827439138	0.0300085128359689	0.0226717274873781
142242.14341.SAMPLE315	-0.014555208070177	-0.0158931657716384	0.0195173643620035
142242.14341.SAMPLE316	0.0167648500966525	0.0443949412645342	-0.0312607702915296
142242.14341.SAMPLE318	0.0162535989524987	0.026548423038517	0.00720501488475086
142242.14341.SAMPLE319	0.0259123987272932	-0.0365483897468893	-0.0827914879058083
142242.14341.SAMPLE32	-0.0194921872062563	0.00636167850347846	-0.0110404115949701
142242.14341.SAMPLE321	0.00514426857739753	0.0333893837998664	0.00541709618521278
142242.14341.SAMPLE322	-0.000549180918382521	0.0365370470997544	-0.0366502579858372
142242.14341.SAMPLE324	0.0279418748744277	0.0315545848276975	-0.0177385494529954
142242.14341.SAMPLE325	0.0296318132656006	0.00437514813621717	0.00759577092685139
142242.14341.SAMPLE327	0.0205685321819921	0.0240474642919706	0.00172268488266312
142242.14341.SAMPLE329	0.0166851450456706	-0.000992353835560725	0.015387397891761
142242.14341.SAMPLE33	-0.000592993759510401	0.0191166444430273	0.0287096254133837
142242.14341.SAMPLE330	0.021084347976611	0.000340957806127715	0.0284063525249325
142242.14341.SAMPLE331	0.0202487308634687	-0.0155155494231436	0.0135862021024114
142242.14341.SAMPLE332	-0.00392756413901584	-0.00746953371592129	0.037435521673573
142242.14341.SAMPLE333	-0.0333176912432694	0.000604601503985047	-0.0167304802690314
142242.14341.SAMPLE334	-0.0271738499532781	-0.0174888848643909	0.0155948118425577
142242.14341.SAMPLE335	-0.0203073660074675	0.0251177578781478	-0.0310872958168033
142242.14341.SAMPLE336	-0.0188217684378187	-0.0280530627482446	-0.0222899879937774
142242.14341.SAMPLE337	-0.0255519003585873	-0.00497272771498061	-0.031099902461968
142242.14341.SAMPLE338	-0.0170843858226036	-0.0208237173118546	-0.0215284169484912
142242.14341.SAMPLE339	-0.0310957764818306	0.000733596670565915	-0.049624548779063
142242.14341.SAMPLE34	0.020456978310715	0.00209438521758836	-0.0022823443332644
142242.14341.SAMPLE340	-0.0263476292667017	-0.0215187136248409	0.0109456548333717
142242.14341.SAMPLE341	0.041387229223267	0.0200127430892381	-0.0560609240114834
142242.14341.SAMPLE342	0.0202792022246733	0.00421874399905436	-0.00589309087875902
142242.14341.SAMPLE343	0.0240374805615595	0.017848489036169	-0.0125115882791192
142242.14341.SAMPLE344	-0.00729597837662212	0.000217465018381959	0.0210333955666363
142242.14341.SAMPLE345	-0.00074561054061881	0.00736416733543462	-0.0423506229954038
142242.14341.SAMPLE346	-0.000925807800678262	-0.00573418510728504	0.0087088254983087
142242.14341.SAMPLE347	0.0090171694363653	0.0142851356093171	-0.0170192557990162
142242.14341.SAMPLE348	0.000302721156638223	0.00253405122144872	0.019254582547408
142242.14341.SAMPLE349	0.00418023857612554	0.00625346916486695	0.00687194324291869
142242.14341.SAMPLE35	0.00674805188164108	0.0212298983973559	0.0103867014122055
142242.14341.SAMPLE350	-0.0327665677049436	0.0136870218201405	-0.000307209925623832
142242.14341.SAMPLE351	0.0287385595200755	-0.0232997256105544	0.0179880677320092
142242.14341.SAMPLE352	0.00527469509473023	-0.0353493938607116	0.0398865843932955
142242.14341.SAMPLE353	-0.00347181432983646	0.00300722248647441	0.045547579047309
142242.14341.SAMPLE354	-0.0319116264530933	-0.0146274706914016	0.01855051786043
142242.14341.SAMPLE355	0.00338190810650644	0.00785093292397233	0.0129892089566917
142242.14341.SAMPLE356	-0.0036554599269388	-0.00867568049762758	0.0296807996641399
142242.14341.SAMPLE357	-0.0249035150172223	-0.00138655886897406	0.00456721666164218
142242.14341.SAMPLE358	-0.0243427321943039	-0.0222331905452686	0.0242150162076453
142242.14341.SAMPLE359	-0.00320115060043225	0.000938810195458769	0.0212460306589779
142242.14341.SAMPLE36	0.00688078704330984	0.0199916636807419	0.0241419194678343
142242.14341.SAMPLE360	-0.00138802528722709	0.0200735316795524	-0.0126443258699078
142242.14341.SAMPLE361	-0.0144499658132137	0.0139416355903316	0.000908698002481996
142242.14341.SAMPLE362	-0.0382236256762884	0.0136106694539363	0.0265214662551296
142242.14341.SAMPLE37	0.0238307706111901	0.0155151113694835	-0.00913535059321923
142242.14341.SAMPLE38	0.0235708797505409	-0.00551081654462029	0.0117968011055896
142242.14341.SAMPLE39	0.0126077125577474	0.0190565700564484	-0.00673303434052146
142242.14341.SAMPLE4	-0.0220570984643543	0.0147676193349144	-0.0501815448953283
142242.14341.SAMPLE40	0.0009395858829693	0.0228332088950684	0.0211281583899579
142242.14341.SAMPLE41	0.0194448033575224	0.00901245943726907	-0.0250793464602253
142242.14341.SAMPLE42	0.01035594933119	0.018518712686314	-0.0246502125488745
142242.14341.SAMPLE43	0.0381856166196321	0.00484688031470209	-0.0422542216009951
142242.14341.SAMPLE44	0.0519173811918064	-0.0015072177018802	-0.0554588595298748
142242.14341.SAMPLE45	0.0365947496222085	-0.022926973444611	-0.00335807002026826
142242.14341.SAMPLE46	0.0147159636422016	0.0256169492484637	-0.0222166852274597
142242.14341.SAMPLE47	0.0423382982025265	-0.018528477890388	-0.0101903375319399
142242.14341.SAMPLE48	0.0342036458854655	-0.0179904682641464	-0.0217066409044136
142242.14341.SAMPLE49	0.0420360347725911	-0.00561378107335986	-0.0468179958539723
142242.14341.SAMPLE5	-0.00701596116882851	0.0189973046684827	-0.0344825559176527
142242.14341.SAMPLE50	0.0624554072012002	0.0089083701696774	-0.0982171418438561
142242.14341.SAMPLE51	-0.0156906363674623	-0.00313981786244616	0.0122919401915962
142242.14341.SAMPLE52	0.00573057934309676	0.00735357572903381	0.00757091478856152
142242.14341.SAMPLE53	-0.000190319483363938	-0.0279217401281826	-0.00315599308031726
142242.14341.SAMPLE54	0.0028447948734257	-0.0189909042925351	0.0279401815431631
142242.14341.SAMPLE55	-0.0372506895346158	-0.0336248874510012	-0.0485912964025153
142242.14341.SAMPLE56	-0.034028549315716	-0.0461919067262715	-0.0448470656478512
142242.14341.SAMPLE57	0.00577448078512047	-0.00866634058905169	0.00978027756630578
142242.14341.SAMPLE58	0.0130999104433354	-0.0208483708752768	-0.0264257887125777
142242.14341.SAMPLE59	0.0232705015575236	-0.00869806192381843	-0.00453297077901331
142242.14341.SAMPLE6	-0.00736314216145761	0.0283481335491921	-0.0330452180538566
142242.14341.SAMPLE60	0.0137758827650007	-0.0326903180423254	-0.02317473397771
142242.14341.SAMPLE61	-0.00869488590083454	-0.033985711916741	0.0243550058151379
142242.14341.SAMPLE62	-0.0206811294752921	-0.0382105133849823	0.0316076301669708
142242.14341.SAMPLE63	0.011444976660153	-0.0326776627487898	0.045455719738865
142242.14341.SAMPLE64	0.00156546225602177	0.0171710972872177	0.0320541137117784
142242.14341.SAMPLE65	-0.00464181206763531	0.00561041149367202	0.0267929905506898
142242.14341.SAMPLE66	0.0157262916105253	0.048747464871256	-0.0173996463680185
142242.14341.SAMPLE67	0.00599079029797661	0.0542826785709995	0.0127946970192263
142242.14341.SAMPLE68	-0.0208969262388144	0.0350154962455835	0.0288340857668871
142242.14341.SAMPLE69	-0.00816428955904492	0.0541766541121171	0.0277728780333992
142242.14341.SAMPLE7	0.0014011761735804	0.0173924936269417	-0.0026277739338236
142242.14341.SAMPLE70	0.00878280639547364	0.0344014176581371	0.00342599893181068
142242.14341.SAMPLE71	-0.0224186811022787	0.018255165130053	0.00478324521066672
142242.14341.SAMPLE72	-0.0116981157966547	0.0310612571481842	0.0143732724557163
142242.14341.SAMPLE73	-0.00406392514830543	0.0410468917138678	-0.00670184991066253
142242.14341.SAMPLE74	0.0202103710672324	0.0466782443895814	-0.0112603648991619
