A1.345.T1	2.51064199299589
A1.35.T2	2.1165174396378
A1.35.T5	3.05041458634777
A100.14.T3	3.16540954630893
A100.14.T4	3.07253162535064
A100.145.T2	2.73971073518743
A100.15.T3	2.80683812920543
A100.15.T4	2.91346499105747
A100.24.T3	3.14547805484092
A100.24.T4	2.95218423184012
A100.245.T2	2.78796386225149
A100.25.T3	3.06421606840287
A100.25.T4	3.26097493926473
A100.34.T3	2.79984212083884
A100.34.T4	3.49578215693671
A100.345.T2	2.70368132751674
A100.35.T3	3.44009421123682
A100.35.T4	3.51698536475332
A100.44.T3	3.2341493038155
A100.44.T4	3.24854416584452
A100.445.T2	2.90698587932775
A100.45.T3	3.55305731139915
A100.45.T4	3.32943452403074
A100.I.T2	3.01042005084712
A100.I.T3	2.96030354817955
A100.I.T4	2.64573096591104
A103.14.T3	2.98899747509326
A103.14.T5	3.95489999898443
A103.15.T3	3.33978152620542
A103.15.T5	3.02785323082617
A103.24.T3	2.89382449673555
A103.24.T5	2.53976409093869
A103.25.T5	2.99644964475397
A103.34.T3	2.59034476944147
A103.34.T5	2.30257131863331
A103.35.T5	2.33297164714231
A103.44.T3	2.41162857532063
A103.44.T5	2.43912437931397
A103.45.T3	2.49081690130577
A103.45.T5	2.47638372653353
A103.I.T3	2.30504482110792
A103.I.T5	2.28308070754175
A125.14.T5	2.72626772841489
A125.15.T5	3.32185207302222
A125.24.T5	2.60427803699887
A125.25.T5	3.39129555549906
A125.34.T5	2.32529617854261
A125.35.T5	1.95288721021076
A125.44.T5	2.67506348603648
A125.45.T4	2.12173475002248
A125.45.T5	2.18069186720602
A125.I.T5	2.39305236077342
A126.14.T3	3.05534743037745
A126.15.T3	2.7062817188304
A126.24.T3	3.76499230417807
A126.25.T3	4.3815132556583
A126.34.T3	3.280224226556
A126.35.T3	3.38581368453309
A126.44.T3	3.05256358592079
A126.45.T3	3.52403166953601
A13.35.T2	3.19719928933573
A13.35.T5	2.81425875076588
A14.145.T1	2.40504917264366
A14.45.T3	2.51640486887933
A14.45.T4	2.53337427734702
A146.14.T3	3.12320574591876
A146.15.T3	3.00238569190469
A146.24.T3	3.26981649003517
A146.25.T3	2.84424527964411
A146.34.T3	2.77172653276888
A146.35.T3	3.12419306184903
A146.44.T3	3.59879017074104
A146.45.T3	3.04097915711718
A146.I.T3	2.72871885223585
A15.245.T1	2.47562104138032
A15.25.T2	2.46415412723606
A15.25.T4	2.96505953846361
A151.14.T3	3.44778908926063
A151.14.T5	3.29921333250689
A151.15.T3	3.41298845593351
A151.15.T5	3.43048508525557
A151.24.T3	3.90389589831168
A151.24.T5	3.45446443234208
A151.25.T3	3.17554252583966
A151.25.T5	3.22593972073492
A151.34.T3	3.27078951988849
A151.34.T5	2.61699353102506
A151.35.T3	2.75798630268414
A151.35.T5	2.62224192834448
A151.44.T3	2.84042744280387
A151.44.T5	2.60054886690391
A151.45.T3	2.86504881596961
A151.45.T5	2.62178367157891
A151.I.T3	2.55194728724864
A151.I.T5	2.97782917210546
A154.14.T3	3.15857464520106
A154.14.T5	2.68711510449331
A154.15.T3	2.62991881571493
A154.15.T5	2.57406624277601
A154.24.T3	3.11356445582125
A154.24.T5	3.1917580947942
A154.25.T3	2.73943971314789
A154.25.T5	2.89599492638656
A154.34.T3	2.71504127790195
A154.34.T5	2.51852866913317
A154.35.T3	2.24808308289571
A154.35.T5	2.208829935052
A154.44.T3	2.72151264038524
A154.44.T5	2.72352133613454
A154.45.T3	2.6265695266832
A154.45.T5	2.90424438824972
A154.I.T3	2.35742643900407
A154.I.T5	2.66699960115356
A18.345.T1	2.69207576929
A18.35.T5	2.55556846025468
A2.345.T1	2.54603835251598
A2.35.T4	2.80064565265106
A20.14.T2	3.088984636309
A20.14.T3	3.15911036685293
A20.15.T2	3.12034181651763
A20.15.T3	3.06405701902348
A20.24.T2	3.18425259746134
A20.24.T3	3.06062792352113
A20.25.T2	3.15918834340036
A20.25.T3	3.08563072073524
A20.34.T2	3.13035958148732
A20.34.T3	3.06447253515117
A20.35.T2	3.34264960903635
A20.35.T3	3.09523779569673
A20.44.T2	2.13784356740455
A20.44.T3	2.9816284045031
A20.45.T2	2.73813627213169
A20.45.T3	2.98310453265696
A20.I.T2	3.09827386051215
A20.I.T3	2.91913862464128
A24.14.T2	1.96312910483923
A24.14.T5	2.40388138052712
A24.15.T2	3.00032878404046
A24.15.T5	2.92690352127438
A24.24.T2	2.6831799368247
A24.24.T5	3.21612778140555
A24.25.T2	2.92764790057577
A24.25.T5	4.09249521992734
A24.34.T2	2.35944556614997
A24.34.T5	3.03675095101924
A24.35.T2	2.55383830841708
A24.35.T5	3.20053085699366
A24.44.T2	2.14434525145535
A24.44.T5	3.21714362362043
A24.45.T2	2.20951465022964
A24.45.T5	2.92058897094779
A24.I.T2	2.23053360690545
A24.I.T5	2.15439502241211
A27.15.T3	2.3280997967646
A27.345.T1	2.59830052343129
A27.45.T4	2.42323239766578
A301.14.T5	2.89073674141905
A301.15.T5	2.93879301238842
A301.24.T5	2.85777105813767
A301.25.T5	2.55797667018161
A301.34.T4	3.5728386963242
A301.34.T5	2.62830393556762
A301.35.T5	3.06324708856617
A301.44.T5	1.57910995537553
A301.45.T5	2.86904898669744
A301.I.T5	2.63602922203491
A34.245.T1	2.48806764923469
A34.25.T2	3.02198189351561
A34.25.T5	2.67211683074775
A37.345.T1	2.39821111332999
A37.35.T2	2.02035931008839
A37.35.T5	2.4613494271977
A4.245.T1	2.45117008129281
A4.25.T3	3.10272850494527
A4.25.T5	2.27494359895726
A41.14.T2	3.3400689204592
A41.14.T3	3.24484087027363
A41.14.T5	2.61277579028634
A41.15.T2	3.19758385086238
A41.15.T3	3.1271013174142
A41.15.T5	3.24108562813444
A41.24.T2	3.78979066866962
A41.24.T3	3.21087225906178
A41.24.T5	2.50595229630424
A41.25.T2	3.27073543808816
A41.25.T3	2.95749900267859
A41.25.T5	3.08108260787511
A41.34.T2	3.06990635064144
A41.34.T3	3.07686909021887
A41.34.T5	2.13099596498388
A41.35.T2	2.99696350815133
A41.35.T3	3.40917231486569
A41.35.T5	3.18948640879528
A41.44.T2	1.79520619043891
A41.44.T3	2.96246572075957
A41.44.T5	1.69916472284438
A41.45.T2	3.20707970844557
A41.45.T3	3.06613107818409
A41.45.T5	2.66744746697047
A41.I.T2	3.41343341828066
A41.I.T3	2.89233322410151
A41.I.T5	2.64600283291156
A43.345.T1	2.10028408488746
A43.35.T2	2.66294926688373
A43.35.T5	2.4124347227288
A47.14.T2	3.21344060592275
A47.14.T3	2.99767484621814
A47.15.T2	3.08994664196174
A47.15.T3	3.06467875484534
A47.24.T2	3.26506413143949
A47.24.T3	2.89211810541971
A47.25.T2	2.95973268969678
A47.25.T3	3.13311759850276
A47.34.T2	2.29519440870566
A47.345.T1	2.52789690775426
A47.35.T2	3.10358454249129
A47.35.T3	2.92037298836175
A47.44.T2	3.2345123389985
A47.44.T3	2.60660176414499
A47.45.T2	2.63543576764606
A47.45.T3	3.36822271116819
A47.I.T2	2.7946609891963
A47.I.T3	3.17342400952057
A51.345.T1	2.18685185015762
A51.35.T5	2.45655707426597
A52.345.T1	3.24371979825946
A52.35.T2	2.4850791017936
A52.35.T5	2.79445146832829
A53.25.T2	3.52392764226042
A53.25.T5	2.90420472809232
A56.44.T5	2.19506564722814
A56.445.T1	2.22883391673514
A57.14.T2	2.83092684614985
A57.14.T3	2.95334357445025
A57.15.T2	2.89798347508369
A57.15.T3	2.57595134599413
A57.24.T2	2.70921090669412
A57.24.T3	2.83803385085589
A57.25.T2	3.13567025189501
A57.25.T3	2.90053318384098
A57.34.T2	2.61828148093902
A57.34.T3	2.71373791668372
A57.35.T2	2.6915412601434
A57.35.T3	2.92305150992187
A57.44.T2	2.71152602013641
A57.44.T3	2.62371390285487
A57.45.T2	2.81012398858028
A57.45.T3	2.61244718306591
A57.I.T2	3.17555242963723
A57.I.T3	2.40039449252265
A6.14.T2	3.79602243871215
A6.14.T4	4.13541083271762
A6.14.T5	2.58446763652609
A61.14.T3	2.74184327242393
A61.14.T5	3.23249671710646
A61.145.T2	3.4296148285739
A61.15.T3	2.86969861496058
A61.15.T5	3.07757291635276
A61.24.T3	3.13252365526264
A61.24.T5	3.47540922888224
A61.245.T2	4.07827557386605
A61.25.T3	3.57555411581685
A61.25.T5	3.43659028380312
A61.34.T3	2.90823218587129
A61.34.T5	2.95548620240776
A61.345.T2	2.39951492426108
A61.35.T3	3.16278220861204
A61.35.T5	2.92710776617822
A61.44.T3	3.83631882448089
A61.44.T5	3.02402743703552
A61.445.T2	2.67938782016552
A61.45.T3	2.66294914107769
A61.45.T5	3.11216965870289
A61.I.T2	2.45312510924328
A61.I.T3	2.14653273587095
A61.I.T5	3.13776582827392
A67.14.T3	3.05365427949497
A67.145.T2	2.74664867508314
A67.15.T3	2.91810073009748
A67.24.T3	2.88012776428197
A67.245.T2	2.98656153406625
A67.25.T3	3.0506588219688
A67.34.T3	2.68129424035622
A67.345.T2	2.65766918673421
A67.35.T3	2.53812412693595
A67.44.T3	2.65616925667193
A67.445.T2	3.06055295996556
A67.45.T3	2.76717239079003
A67.I.T2	2.87366938667034
A67.I.T3	2.79961486360319
A70.14.T5	2.78872256574678
A70.15.T5	2.58993812495657
A70.24.T5	2.74131887552335
A70.25.T5	2.80517324173506
A70.34.T5	3.04914274848498
A70.35.T5	2.05330610271254
A70.44.T5	2.88725391605348
A70.45.T5	2.88217237341366
A70.I.T5	3.02799932634229
A8.14.T3	3.17072970146784
A8.14.T5	2.70009362363562
A8.24.T3	3.16003984780235
A8.24.T5	2.49814114611008
A8.25.T3	3.11197511252536
A8.25.T5	2.83891267354561
A8.34.T3	2.92998821651599
A8.34.T5	2.48677126400956
A8.35.T3	3.3239077419351
A8.35.T5	2.79740107905146
A8.44.T3	3.26221912412633
A8.44.T5	2.73785339293749
A8.45.T3	2.96073654033102
A8.45.T5	2.79078126777627
A8.I.T3	2.9456472418014
A8.I.T5	2.52898384680118
A80.14.T5	3.31490244088651
A80.15.T5	3.21271357981505
A80.24.T5	1.76553637340606
A80.25.T5	3.48835173634318
A80.34.T5	3.50764845672576
A80.35.T5	3.52247978850092
A80.44.T5	3.15631858793158
A80.45.T5	2.77301811201993
A83.145.T1	2.01848768933592
A83.145.T5	2.52862756639083
A88.35.T2	2.42538651239562
A88.35.T4	2.31211106950178
A9.14.T2	3.16635662231253
A9.14.T5	2.84251710665426
A9.15.T2	2.95805695424226
A9.15.T5	2.75662829999649
A9.24.T2	2.93804507009587
A9.24.T5	2.98717093171098
A9.25.T2	3.06038387555818
A9.25.T5	2.93748044120454
A9.34.T2	2.82943011787519
A9.34.T5	3.13128117114731
A9.35.T2	2.98848388097671
A9.35.T5	2.87979366591036
A9.44.T2	2.85798863956506
A9.44.T5	2.70761327772336
A9.45.T2	2.77034964794335
A9.45.T5	3.20584293071653
A9.I.T2	3.71551356604167
A9.I.T5	2.83536480003165
A91.34.T3	2.42811589158457
A91.34.T4	2.37074978787522
A91.345.T1	2.631279896222
A95.35.T3	2.62025277091322
A95.35.T4	2.64148432679396
A95.445.T2	2.36393201777898
A97.35.T1	2.71113230045048
A97.35.T2	2.40325174330249
A97.35.T4	2.78871007343264
A98.145.T1	2.92783724280722
A98.145.T2	2.55406271041983
A98.15.T4	3.01149960782873
C1.14.T2	2.17221654907153
C1.14.T3	2.84622932073394
C1.14.T4	3.33109453112238
C1.14.T5	3.04070462150623
C1.145.T1	2.55622059646952
C1.15.T2	2.44850167031052
C1.15.T3	2.83214903833056
C1.15.T4	3.02098438104607
C1.15.T5	2.74435393118378
C1.24.T2	2.47640503284348
C1.24.T3	2.71322023213365
C1.24.T5	3.1436542106474
C1.245.T1	2.89662651704392
C1.25.T2	2.70163601424511
C1.25.T3	2.8327670348978
C1.25.T4	3.35212011091039
C1.25.T5	2.95438694538767
C1.34.T2	2.08661824756209
C1.34.T3	2.80867925575813
C1.34.T4	3.1596246782181
C1.34.T5	2.9378437041382
C1.35.T4	2.92204751791093
C1.44.T2	1.89480216209048
C1.44.T3	2.61511217271412
C1.44.T4	3.44311742135746
C1.44.T5	2.77532161076769
C1.445.T1	3.04759222770935
C1.45.T2	2.19656417896048
C1.45.T4	3.21211944513108
C1.45.T5	3.34062903684622
C1.I.T1	2.61921566316047
C1.I.T2	2.33937410556708
C1.I.T4	3.00866289255362
C1.I.T5	3.06472442492109
C10.14.T2	2.7573144292818
C10.14.T3	2.93599731925495
C10.14.T4	2.94046065728242
C10.14.T5	2.92626914096087
C10.145.T1	2.11458983447306
C10.15.T2	2.94781201692871
C10.15.T3	3.17409724664088
C10.15.T4	3.16707576302075
C10.15.T5	3.04555429440435
C10.24.T2	2.97065739698696
C10.24.T3	3.12653610696749
C10.24.T4	3.02110950930902
C10.24.T5	2.71329715575689
C10.245.T1	3.01173259527864
C10.25.T2	2.90320024983052
C10.25.T3	3.13316881391823
C10.25.T4	2.94597206941507
C10.25.T5	3.05672817603156
C10.34.T2	2.53116374699382
C10.34.T3	2.93872697444001
C10.34.T4	3.10740443067664
C10.34.T5	2.85522487019689
C10.345.T1	2.36855887016269
C10.35.T2	2.47916219306942
C10.35.T3	2.95725230311705
C10.35.T4	2.77956725218751
C10.35.T5	3.2645800923528
C10.44.T2	2.4431903316224
C10.44.T3	3.0164278592898
C10.44.T4	3.06813402736623
C10.44.T5	3.56537543034868
C10.445.T1	2.11821692883743
C10.45.T2	2.57893785267825
C10.45.T3	2.99759888448047
C10.45.T4	2.82910235012392
C10.45.T5	3.46014318191379
C10.I.T1	2.59517430739162
C10.I.T2	3.30128132215899
C10.I.T3	3.2551382027399
C10.I.T4	3.17846687766408
C10.I.T5	2.81647041514017
C100.145.T1	3.17804792675816
C100.245.T1	3.08140634951503
C100.345.T1	2.82377289494778
C100.445.T1	2.7713237409504
C100.I.T1	2.88687063394169
C103.14.T4	2.59010479511315
C103.15.T4	2.95004225224999
C103.24.T4	2.59932458355523
C103.25.T4	3.48958994424831
C103.34.T4	2.86136786812668
C103.35.T4	2.69647788113283
C103.44.T4	2.98612244569609
C103.45.T4	3.10494768422695
C103.I.T4	2.61691490846543
C104.14.T2	3.45932717500792
C104.14.T3	5.7961924673173
C104.14.T4	3.41291145178966
C104.14.T5	3.43733395031638
C104.15.T2	3.19392611333815
C104.15.T3	3.96047034100789
C104.15.T4	3.44655064285849
C104.15.T5	3.5330011621937
C104.24.T2	4.08587584130378
C104.24.T3	4.82233110848609
C104.24.T4	3.26649320403438
C104.24.T5	2.90608888975816
C104.25.T3	5.05306912485776
C104.25.T4	3.35952018542111
C104.25.T5	3.18132401960278
C104.34.T3	3.19129361149615
C104.34.T4	2.71877963193183
C104.34.T5	3.05253784672798
C104.35.T2	3.16000218359701
C104.35.T3	3.60001725874795
C104.35.T4	2.97534949214516
C104.35.T5	3.3741309297202
C104.44.T3	3.05593668670384
C104.44.T4	2.74582701250419
C104.44.T5	3.04911299354166
C104.45.T2	2.74738263281775
C104.45.T3	3.81733683715285
C104.45.T4	3.8625084622138
C104.I.T3	3.0974211931159
C104.I.T4	3.07271658039297
C104.I.T5	2.51254615634869
C125.14.T3	2.82001677056397
C125.14.T4	2.49630662961328
C125.15.T3	2.83537028867157
C125.15.T4	2.68588254940791
C125.24.T3	2.8823371470341
C125.24.T4	2.66206946696103
C125.25.T3	3.10448392182694
C125.25.T4	2.61813848297917
C125.34.T3	3.01766569269617
C125.34.T4	2.38411600585632
C125.35.T4	2.50687357648772
C125.44.T3	2.8100180259637
C125.44.T4	2.3446999160552
C125.I.T4	2.32555506062566
C126.14.T4	3.01212308087826
C126.15.T4	3.0242891986269
C126.24.T4	2.96243800273045
C126.25.T4	3.15853408445447
C126.34.T4	2.87876586597541
C126.35.T4	2.65393202070883
C126.44.T4	2.68857888486908
C126.45.T4	2.29737644998863
C13.14.T2	2.89203541856393
C13.14.T3	3.03518061816191
C13.14.T4	3.16869487232159
C13.15.T2	3.57624386706988
C13.15.T3	3.22871706083426
C13.15.T4	2.94701647168678
C13.15.T5	3.13437640783461
C13.24.T2	3.11755653611678
C13.24.T3	2.84684117483774
C13.24.T4	2.8130263555856
C13.24.T5	3.0430383145152
C13.25.T2	3.50231586599848
C13.25.T3	2.95318563580024
C13.25.T4	2.79326400938447
C13.25.T5	3.51410633064908
C13.34.T2	2.84542564617338
C13.34.T3	3.4740041939462
C13.34.T4	2.94761274980242
C13.34.T5	3.66119874789413
C13.35.T4	2.96644651500223
C13.44.T2	3.01252156227385
C13.44.T3	2.88139200844513
C13.44.T4	2.81407023595907
C13.44.T5	3.7382085815167
C13.45.T2	3.15603056481274
C13.45.T4	3.34578738237655
C13.45.T5	4.08544239382104
C13.I.T2	2.74927314284518
C13.I.T4	2.96170220275362
C13.I.T5	2.54141898809219
C14.14.T2	3.61576161609212
C14.14.T3	3.56958839706098
C14.14.T4	3.10564309954809
C14.145.T1	2.68249372863657
C14.15.T2	2.87870114218086
C14.15.T3	2.84798831202698
C14.15.T4	3.10108362199737
C14.24.T2	3.29783379953531
C14.24.T3	3.38346821553173
C14.24.T4	2.98517530964459
C14.245.T1	2.52400430474798
C14.25.T2	3.29342996302774
C14.25.T3	2.93442050697504
C14.25.T4	3.05697224230963
C14.34.T2	2.64448929386392
C14.34.T3	2.62500185825427
C14.34.T4	2.81918970411649
C14.345.T1	2.60872583074274
C14.35.T2	2.92393577744226
C14.35.T3	2.7836781572603
C14.35.T4	2.97908957271963
C14.44.T2	2.56877652791304
C14.44.T3	2.67284378367044
C14.44.T4	2.66970622284788
C14.I.T1	2.14120081076638
C14.I.T2	3.05575333161635
C14.I.T3	3.06996478190636
C14.I.T4	3.6683456498528
C143.14.T3	3.00704662413576
C143.14.T4	2.96075592602449
C143.14.T5	3.27668295772875
C143.15.T3	2.85209315217754
C143.15.T4	2.78259124614063
C143.15.T5	2.25182440894912
C143.24.T3	3.13478342483507
C143.24.T4	3.11420717606514
C143.24.T5	3.03352639579137
C143.25.T3	2.94215178226155
C143.25.T4	3.0330789883983
C143.25.T5	3.47016031368057
C143.34.T3	2.6667161471485
C143.34.T4	3.05062625101211
C143.34.T5	2.47435131252212
C143.35.T3	2.4125652821375
C143.35.T4	2.87508391450433
C143.35.T5	2.57038617817334
C143.44.T3	2.8815035328171
C143.44.T4	3.12127515418126
C143.44.T5	3.22003915335522
C143.45.T3	2.82194214307449
C143.45.T4	2.98687052789904
C143.I.T3	2.65181211621693
C143.I.T4	2.99097354506384
C143.I.T5	2.17434926929682
C146.14.T4	3.17138048903638
C146.15.T4	2.93900171771996
C146.24.T4	2.966448699266
C146.25.T4	3.0357757534162
C146.I.T4	3.07251834706159
C15.14.T2	3.20874153168821
C15.14.T3	3.21275257094016
C15.14.T4	3.16665550550307
C15.145.T1	2.76251012509805
C15.15.T2	2.94266159137315
C15.15.T3	2.84648260577252
C15.15.T4	3.08595519478035
C15.24.T2	3.10278618782975
C15.24.T3	2.96852689504402
C15.24.T4	3.26278689083875
C15.25.T3	2.91816154284927
C15.34.T2	2.7552539327575
C15.34.T3	2.86629872238898
C15.34.T4	3.19388035570815
C15.345.T1	2.34948515577661
C15.35.T2	2.79063044464021
C15.35.T3	2.66320699932772
C15.35.T4	2.91298691779512
C15.44.T2	2.96796933821745
C15.44.T3	2.83284905576655
C15.44.T4	3.35487853201183
C15.445.T1	2.27808892092234
C15.45.T2	2.98451656530214
C15.45.T3	2.72049074306569
C15.45.T4	3.5871460905348
C15.I.T1	2.5543760981902
