samples	PC1	PC2	PC3
A301.35.T5	-0.0265132012489338	0.0122114511541725	-0.00727650420847965
A301.44.T5	0.0152328392645194	-0.0167742516242896	-0.0252005762444355
A301.45.T5	-0.0219335074827633	0.011423156720065	-0.00844742622938674
A301.I.T5	-0.00870919138960825	-0.0110497620611221	-0.0280343001155751
A34.245.T1	-0.0138020762192416	-0.0186967248297177	-0.0292506186460235
A34.25.T2	0.0312426449985067	0.00560571162087263	-0.0103535181466315
A34.25.T5	0.0144965115934232	-0.0010986153753812	-0.0309952801910315
A37.345.T1	-0.0131247179106135	-0.0156801607855949	0.0252141750484893
A37.35.T2	-0.0125605929377761	-0.0313408667022273	0.0223493736309691
A37.35.T5	-0.0150034736643138	-0.00478174268378335	0.0342945067505258
A4.245.T1	0.0289121302755822	-0.0159115118949201	-0.0365591858087148
A4.25.T3	-0.0262223703230995	0.000689031892923544	0.0344880357237623
A4.25.T5	0.0238803052874141	-0.0645141828711384	-0.0119968477316793
A41.14.T2	0.0413614356124513	0.0291389227813369	0.065547468836481
A41.14.T3	0.00155873161091427	0.0330162961019491	0.0155188194393928
A41.14.T5	-0.00967784525240391	0.0089865621111703	0.0252695872168895
A41.15.T2	0.0356138921857753	0.0254358509999392	0.0389340468621393
A41.15.T3	0.0038306087310675	0.0237629280975145	-0.00356608285023259
A41.15.T5	-0.0254449218230752	0.0265328850862474	0.0290855080035107
A41.24.T2	0.0406653883233111	0.0188187568260959	0.0260301769101947
A41.24.T3	-0.00519890517363644	0.0308294725529901	0.00385730982584234
A41.24.T5	-0.020231175161458	-0.00218365909951919	-0.015975377752312
A41.25.T2	0.0446571069505313	0.0137885491217001	-0.0036777322457353
A41.25.T3	0.0264335216815119	0.0217692822537021	-0.00349636591378823
A41.25.T5	0.00708205043418565	0.0332823321571226	0.0215371657846591
A41.34.T2	-0.0217556321018013	0.00773496788253694	0.00609957815600986
A41.34.T3	-0.0255482684537379	0.0103318281677397	0.00659022267236577
A41.34.T5	0.0092269099246417	0.000201941190250016	0.00652851345615612
A41.35.T2	-0.00842956579201287	-0.00737922789982975	0.0064068694325079
A41.35.T3	-0.0306323671151481	0.00344820006966129	-0.00939767791890976
A41.35.T5	-0.0208039646988585	0.0127328258292732	-0.00513680484095829
A41.44.T2	0.0334880482716147	-0.0270282209013611	-0.0134296877574506
A41.44.T3	-0.00702918640953593	0.019957932993256	-0.00936659208729413
A41.44.T5	0.0117626326299192	-0.0408454066917708	0.00874523904298045
A41.45.T2	0.00801181162730924	0.0261848799712895	0.00645956720476051
A41.45.T3	-0.0274745337099331	-0.00157737685097957	-0.00550304622296144
A41.45.T5	-0.012540765645072	0.00254161033031999	-0.0063293025173075
A41.I.T2	-0.0293932880510094	0.0198012303295447	-0.00110871780536112
A41.I.T3	-0.0163029551848782	0.00502549991567524	-0.0419450196688015
A41.I.T5	0.00205764043635479	-0.0394819309065792	0.0241164518737172
A43.345.T1	0.000212196034107308	-0.0344169610202243	0.026709659923438
A43.35.T2	0.0102693031487003	-0.0119681959161107	-0.00313268992481101
A43.35.T5	0.0108771388781219	-0.00777747044731865	-0.00318180013933325
A47.14.T2	0.032771026513921	0.0279872201467131	0.0479919483314321
A47.14.T3	0.0395990074854871	0.0215528200482416	0.0167964227224961
A47.15.T2	0.0210295390793025	0.031060416378076	0.0275859940832598
A47.15.T3	0.0364970528948734	0.0250994345499057	0.0230949610152482
A47.24.T2	0.0243169594805747	0.0366448406611312	0.0597430618263659
A47.24.T3	0.0407120602465962	0.0225900183954687	0.00597905108802675
A47.25.T2	-0.00422605500913051	0.0334581988824075	0.00757320041268309
A47.25.T3	0.0334790495320293	0.0254318378469797	0.0209405458172886
A47.34.T2	0.00570108656579747	-0.0166479729127615	0.00904696209533996
A47.345.T1	-0.0162013223737016	-0.00231064210025341	-0.00476169885196452
A47.35.T2	0.0151692060847972	0.0335678653987529	0.043806904710987
A47.35.T3	0.0279027248813104	0.0245923443866812	0.0164025404964689
A47.44.T2	-0.0204899637766013	0.0267588916666431	0.0256710576934858
A47.44.T3	0.0168571411717476	0.0162263053476466	-0.0146326128557272
A47.45.T2	0.0328466167031277	0.0101408060688524	0.042882659518376
A47.45.T3	0.0398602551106151	0.0235836595437862	0.03135695287889
A47.I.T2	0.0205256342614882	-0.0339800658334966	0.0214744923037672
A47.I.T3	0.003822938148281	0.0222540078392368	-0.0152869992222176
A51.345.T1	0.00709465817349852	-0.0724754761451658	0.0446497521096932
A51.35.T5	0.0108835790600236	-0.0311282012057223	-0.0128190524781338
A52.345.T1	-0.0259720549854193	-0.00663589116137376	0.00498151209879906
A52.35.T2	-0.000403458705450408	-0.033331363327917	-0.00948214744296582
A52.35.T5	-0.0155791235601542	0.0035770126222772	-0.00245131362804689
A53.25.T2	0.0342085968985737	0.00059722995682989	-0.0185713826652639
A53.25.T5	-0.00246689944084395	0.017714212807712	-0.00626176809262328
A56.44.T5	-0.00490425399746711	-0.0211171772849822	0.0162789035095684
A56.445.T1	-0.0144496193499032	-0.0357431951919974	0.00598744383138673
A57.14.T2	0.00080027759627656	0.0252285603151857	-0.00224578330539221
A57.14.T3	-0.0152540094433764	0.0191037942715148	-0.0403307117048784
A57.15.T2	0.0218436131685699	0.028773669079518	0.0173356422096191
A57.15.T3	0.00653709582295614	0.0192891300388299	-0.0127780835284839
A57.24.T2	-0.00317990690105527	0.0106462284626315	-0.0192070204844177
A57.24.T3	-0.0206309768575691	0.00279260916727868	-0.00535329695237246
A57.25.T2	0.027325561457304	0.00667996618087484	0.00811267052436266
A57.25.T3	0.00184010059427133	0.0101523576311628	-0.0174370139768783
A57.34.T2	0.015069309759804	-0.061969647437808	0.00271758124754334
A57.34.T3	0.014297746669381	-0.0407619091049988	-0.0227033494635092
A57.35.T2	0.0187318516521717	-0.0553522869356331	-0.00651324593412197
A57.35.T3	-0.00540561231434626	-0.0364823169322218	-0.0113383873681631
A57.44.T2	0.0155216445939891	-0.0127794560021667	-0.0183683854949635
A57.44.T3	0.0045631254140979	-0.0279807188091037	-0.00139718793122031
A57.45.T2	0.0184726551798938	0.00227840326324722	-0.0427478013632563
A57.45.T3	-0.0124858681719973	-0.0107556107919891	-0.0285166295214608
A57.I.T2	-0.0134421539977228	0.0183050456651635	-0.0218153934453023
A57.I.T3	-0.00872654906298927	-0.0225344073190072	-0.0259197040784789
A6.14.T2	0.0372213520090996	-0.0428547885414356	-0.0201969825558574
A6.14.T4	0.0496340838152356	0.00686474368267974	0.0381079498806508
A6.14.T5	0.0275781925602862	0.00197015254694601	-0.00423315373009084
A61.14.T3	-0.00462770907050515	-0.0303251228796976	-0.0065968297329009
A61.14.T5	-0.000950072612936962	0.0313784232636585	-0.00266501045710615
A61.145.T2	-0.000757752490050179	0.0238849537239495	-0.0187313351457808
A61.15.T3	-0.0156584976041742	-0.0081506071699568	-0.00290741204059576
A61.15.T5	0.00816080633160006	0.0241980838431574	-0.0129583393741745
A61.24.T3	-0.0195968320552373	-0.0224348106313023	-0.0152758638096465
A61.24.T5	-0.00826154263989625	0.0271894971944327	-0.00926162227970884
A61.245.T2	-0.00191988982762884	-0.00200689867989576	-0.0344700604616002
A61.25.T3	-0.02378109776923	0.00252539286639644	-0.043927090029201
A61.25.T5	-0.0102453571802306	0.0203108610711981	-0.0456481773131169
A61.34.T3	-0.0149602970896219	-0.0419647777223985	-0.00099768274496063
A61.34.T5	-0.0317049318185388	-0.0117202839751032	0.0215678229378851
A61.345.T2	-0.0185504654089854	-0.0327653345944844	-0.00161835627502267
A61.35.T3	-0.0130544831913975	-0.0374555286625055	-0.0198327136911004
A61.35.T5	-0.0263813883138599	-0.00765689168965785	0.0321353897750476
A61.44.T3	-0.0222367440005419	-0.000932373461921634	-0.0525573391087319
A61.44.T5	-0.0374548896269585	0.0098953368321699	0.0323409391791953
A61.445.T2	-0.0154078052079176	0.00286739816169816	-0.0423473673960952
A61.45.T3	-0.00197519814493989	-0.0340262969378107	-0.0128369654636305
A61.45.T5	-0.0274904070019444	0.0222616721535709	1.74311046635074e-05
A61.I.T2	-0.0115778592838316	-0.0321605865598962	-0.0220365967073902
A61.I.T3	0.00883340957997877	-0.0726311631855931	0.0319326931293254
A61.I.T5	-0.036620514914384	0.00870530710916332	0.0298482784920333
A67.14.T3	-0.0057321698615253	0.0320587719934231	0.00278783914281992
A67.145.T2	0.0072488693600121	0.0320815300204262	0.0101777641944318
A67.15.T3	-0.000492288537116747	0.0334240524566838	0.0134420808599153
A67.24.T3	0.000387979460855173	0.0294790541489017	0.0012907277262516
A67.245.T2	-0.0117307400870813	0.0337025881080898	0.0218360745665529
A67.25.T3	0.000602743377922729	0.0305061046718415	0.00532950735420673
A67.34.T3	-0.0394091564046559	0.00165075683751556	0.039009404329238
A67.345.T2	0.0197232459945889	0.0156488316132106	0.0214126631845378
A67.35.T3	0.0119777076643945	0.00713413992284347	-0.0131754795538301
A67.44.T3	-0.0303806240625292	0.00290567245743383	0.0326319292656167
A67.445.T2	-0.0166935141973331	0.0271280828069194	0.0276206834566037
A67.45.T3	-0.0163070099511058	0.0185642221057524	-0.000835015004399235
A67.I.T2	-0.0232227614983611	0.0178393926602726	0.00796532924131451
A67.I.T3	-0.01266326659686	0.0144659947131121	-0.0146578389014329
A70.14.T5	-0.00404479744487417	-0.00495553651518577	-0.0251645596831922
A70.15.T5	-0.0275142428018937	-0.00338129676708375	0.0118773948757432
A70.24.T5	0.00103151377272275	0.00975637192106043	-0.0537099889303271
A70.25.T5	-0.00156072920085434	0.00382721462164124	-0.0377938426226455
A70.34.T5	-0.0273405884246191	0.013906694923547	0.00682817771872092
A70.35.T5	-0.0105981629631211	-0.0347074568689978	0.00338377666003279
A70.44.T5	-0.014838988964127	-0.0221217281937721	-0.0129979093034178
A70.45.T5	-0.0217278209676385	-0.0117423824583011	0.000243147922700586
A70.I.T5	-0.0151855425701695	0.0129274601838885	-0.0238713523841523
A8.14.T3	-0.0212154652118209	0.0267651915769854	0.0115837609709212
A8.14.T5	-0.0280930768836033	-0.00401832892104376	0.0167142065934442
A8.24.T3	-0.0126637622792229	0.0290265165216283	0.0138499171589594
A8.24.T5	-0.00620652600615634	-0.00810633095142036	0.00137681975948232
A8.25.T3	-0.012799955770258	0.0299394301259049	0.00102095026606328
A8.25.T5	0.00995931542452929	0.0287516163370721	0.0140145240482247
A8.34.T3	-0.03071153275339	0.0136276660665137	0.0137363822385206
A8.34.T5	-0.0299299952889056	-0.00243795762761371	0.0244490183499323
A8.35.T3	-0.0300266270947368	0.0193759130667643	0.0189598782694459
A8.35.T5	0.00193536291732538	0.00761758041467178	0.0202612439277993
A8.44.T3	-0.0346306177415502	0.0143141502518213	0.029468649925425
A8.44.T5	-0.026547468783463	0.0079273110503501	0.0305244154330212
A8.45.T3	-0.0270564435584771	0.0129166225959662	0.00332004096782532
A8.45.T5	0.0136512941642624	0.0152221860075147	-0.0144085967100441
A8.I.T3	-0.0184859655680174	-0.0111366361678134	-0.0237734137987203
A8.I.T5	-0.00937004820643292	-0.0520438400015704	0.0339863321923659
A80.14.T5	-0.0195601205850861	0.0277632965374754	0.0283587275090289
A80.15.T5	-0.0261448896999112	0.0137222195766527	-0.0182088916553146
A80.24.T5	0.00660416650989378	-0.0149265740544022	-0.01274316061573
A80.25.T5	-0.0242157732415424	0.0192485512935972	-0.0193929424758034
A80.34.T5	-0.0136709949115376	0.0264341232612126	0.0549855689276962
A80.35.T5	-0.0276830670398756	0.0254495829050134	0.0484759711520998
A80.44.T5	-0.0135587658635377	0.000297163515761256	0.0181119740658955
A80.45.T5	-0.015579060398268	0.0118692936770365	0.00547529569153813
A83.145.T1	0.00829549167489555	-0.0266112156362217	-0.0129686402773693
A83.145.T5	-0.016087110043693	0.00260695257314784	0.00334655701430485
A88.35.T2	-0.0123516916900122	-0.0446740554274505	0.0425220557892068
A88.35.T4	0.00588300712822744	-0.0387401942684796	0.012529773169418
A9.14.T2	0.0317772775876467	0.0260764088936859	0.0355585419195332
A9.14.T5	0.0357932616293676	0.0137581664910821	0.0210563887674978
A9.15.T2	0.0271319891773439	0.0207059121340605	0.0048868528384832
A9.15.T5	0.0312804832154457	0.00608777552005274	-0.0325594516684223
A9.24.T2	0.0354547229421502	0.0282983978070347	0.0392030806939692
A9.24.T5	0.0406059665136328	0.00942966672401634	0.0206093875849908
A9.25.T2	0.0234887328570908	0.0243750039236813	0.0149745435726416
A9.25.T5	0.0364424770270972	0.00901474597908585	0.00417578626583731
A9.34.T2	-0.0384315652021924	0.00954139039004423	0.0367388637742675
A9.34.T5	-0.0403224292818426	0.0131503082480058	0.0200436932441355
A9.35.T2	-0.0357979610327471	0.00828145008761633	0.0165298202946514
A9.35.T5	-0.0254311471105174	0.0143512887109292	0.000838573609425966
A9.44.T2	-0.000855597939527397	0.0200807348735761	0.00105701711079298
A9.44.T5	-0.0317714235255896	0.00033509773816411	0.00413343435200837
A9.45.T2	-0.0225131173730321	0.0125777980439408	0.00908222074709522
A9.45.T5	-0.0350965880477155	0.0153113413848103	0.00144990011798002
A9.I.T2	-0.0109222573871931	0.0165741065055957	-0.0182268997170133
A9.I.T5	-0.000725091774085101	0.027550568893993	-0.0171531430778964
A91.34.T3	0.0143881999321818	-0.0554720547521877	0.00232798535866342
A91.34.T4	0.0324133805091371	-0.0401747172309107	0.00294831750666116
A91.345.T1	0.00900446735172701	-0.0236742219793848	0.00460050959687833
A95.35.T3	0.0153031790912247	-0.00617589614579275	0.00354876698984314
A95.35.T4	-0.0267955945882575	0.0023922052060254	0.0278780165409445
A95.445.T2	-0.00289699279922921	-0.00521793303238464	-0.00633523770023386
A97.35.T1	0.0181380147249054	0.0103496690127442	-0.0276480451456788
A97.35.T2	-0.0116173613428106	-0.0142152030219506	0.0052180302591566
A97.35.T4	-0.0242128703723571	0.0154940147697197	0.014269354976157
A98.145.T1	-0.0217569736049036	0.0116192930495992	-0.0106768548869771
A98.145.T2	0.00277101939056264	0.0175765311573361	-0.0159930233854113
A98.15.T4	-0.00219375091720568	0.026549246166843	0.0144168496832874
C1.14.T2	0.000160359981579765	-0.0101508146511212	-0.0188743798281445
C1.14.T3	-0.0181309371501822	0.0128631459897143	0.00501818944671597
C1.14.T4	-0.0113079008011714	0.0243567417260313	-0.01718824051003
C1.14.T5	-0.0083598612191667	0.011646708402354	-0.051334011201752
C1.145.T1	0.0119368501221596	-0.0313726316049926	-0.0315314687245139
C1.15.T2	-0.00479181162372065	-0.010542526687956	-0.0465429761203074
C1.15.T3	-0.013169269273298	-0.00799052800802369	-0.00260304142291989
C1.15.T4	-0.0210853999325982	0.0205564008266176	0.00602786018958488
C1.15.T5	-0.0111651537859604	0.00732734733484017	-0.0455538385918059
C1.24.T2	-0.00502703785384663	0.00375482310515038	-0.0330827907127807
C1.24.T3	-0.0191403103804552	0.00768254492917993	-0.0182507487302455
C1.24.T5	-0.0229886943605868	0.014400429177771	-0.036357898526108
C1.245.T1	0.0323792475691613	0.0205197556908289	-0.000355022539739289
C1.25.T2	-0.0084127184273	-0.00746590832335302	-0.0466919397256855
C1.25.T3	-0.0146994732819899	0.0123949778884118	0.0134183336077292
C1.25.T4	-0.0230229135366309	0.0279649131933031	0.00250565155067753
C1.25.T5	-0.0204170372064626	0.000753266666632732	-0.0467800194558157
C1.34.T2	-0.0235062980111533	-0.0238882229818235	0.0155927606458318
C1.34.T3	-0.0292993036973079	0.0035233806176527	0.0387785214115286
C1.34.T4	-0.0372706770717168	0.00248994897147663	0.01530902356124
C1.34.T5	-0.0205818643944033	0.00255415421959335	-0.0412894196643327
C1.35.T4	-0.0317964548762497	-0.000769691840801666	-0.00582520989922367
C1.44.T2	-0.0187567488762015	-0.0347750104392493	0.0127453068455841
C1.44.T3	-0.0279186684839466	-0.00649439057413279	0.0168446776884561
C1.44.T4	-0.0322777316882891	0.0234346166924697	0.00665880874739177
C1.44.T5	-0.0195747525091586	0.0117262036855621	-0.0126927795531502
C1.445.T1	0.0229684088456625	0.00940456128289137	-0.0320652208087419
C1.45.T2	-0.00715966916416019	-0.0246941451740228	-0.0262459286824346
